word,freq,year
새,0.5152637980856734,1940
까닭에,0.5129301826623648,1940
밤이,0.5122819560834635,1940
차라리,0.5112498588569432,1940
우네,0.5082534840182127,1940
못믿겠소,0.5058402115627743,1940
애절구려,0.5058402115627743,1940
어린,0.5034840845221304,1940
명월이,0.4979096512399835,1940
마라,0.4961328564412234,1940
손꼽아,0.4954495716199081,1940
가슴에,0.49525694889058514,1940
갈거나,0.4948519537854115,1940
불러라,0.4948519537854115,1940
안개,0.4946537089795624,1940
들고,0.4937701544707697,1940
아느냐,0.49374361313922344,1940
산,0.4911502795094512,1940
구름,0.49046398360978083,1940
검은,0.4904569276477996,1940
열고,0.49028980137324374,1940
금의환향,0.48935990319509987,1940
젖어,0.4891645085222625,1940
나귀,0.4874905057523851,1940
코스모스,0.48414616823966583,1940
주노나,0.48144866728574603,1940
말하여,0.48144866728574603,1940
잡고,0.4805061769119099,1940
하소,0.47919346135346375,1940
돛대,0.47847496546214113,1940
떠난다,0.4772326356926728,1940
연락선은,0.4772326356926728,1940
거울,0.47694219513277636,1940
첫사랑,0.47694219513277636,1940
울립니다,0.476658890067348,1940
가을인가요,0.476658890067348,1940
슬피우니,0.476658890067348,1940
이발길,0.47651403435480943,1940
싸늘하구나,0.47624041781872495,1940
그만이더라,0.47122693401223104,1940
놓고,0.47094775966047897,1940
사랑이,0.47000187371125374,1940
제물포,0.4693660236883504,1940
두,0.4692609312426954,1940
기다리는,0.46764007145742365,1940
강산,0.46698673346326014,1940
마음을,0.4649867500433944,1940
부르자,0.4637668303379072,1940
못잊을,0.46331531329981235,1940
고동소리,0.46275179918982545,1940
아서라,0.46262088428061193,1940
맘을,0.4623092501161617,1940
쌓인,0.4605425591696337,1940
치는,0.45944365169384915,1940
운다,0.45848095824401325,1940
할까요,0.4583168353529465,1940
멀고,0.45823601287094107,1940
북을,0.4573592940254798,1940
쳐라,0.4573592940254798,1940
고렇게도,0.4561064451869348,1940
몰라주나요,0.4561064451869348,1940
잊을,0.45596952118461226,1940
지낸,0.45596952118461226,1940
맑은,0.4558002778869761,1940
몸은,0.4547341554449798,1940
줄을,0.45386059416987246,1940
하는가,0.45257754420997093,1940
밝아지려,0.45257754420997093,1940
어서가자,0.452212530617245,1940
몇번을,0.45144222351630253,1940
귀국선,0.45144222351630253,1940
돌아오네,0.45144222351630253,1940
사막의,0.4510087878065403,1940
앉아,0.4506401513898579,1940
저바다는,0.44940188143529025,1940
강남에,0.4486875779465195,1940
출렁출렁,0.4481993866731262,1940
청춘은,0.44712745916309243,1940
많은,0.4469760376045401,1940
어머님을,0.44669752245622574,1940
입에,0.44668342901288344,1940
가세,0.4464065307401681,1940
님이,0.4463359715819951,1940
누께,0.44423992604639007,1940
따라서,0.4435762577467467,1940
뜨는,0.4423754677449909,1940
봄맞이,0.441038415786593,1940
앞,0.4410073027040873,1940
손,0.440819192515081,1940
새파란,0.44049072643691045,1940
임이시어,0.4400982764389664,1940
구슬픈,0.43923706872480706,1940
가슴에도,0.4359559041770539,1940
님의,0.4356691870215257,1940
실어오는,0.43561289954287064,1940
좋구나,0.43543664562633055,1940
흐를,0.4344691142293652,1940
물,0.4328276981190894,1940
없이,0.4307112843178177,1940
별을,0.43061212745828614,1940
건설의,0.4299972794619391,1940
울리며,0.4295555059476581,1940
손수건,0.4287155375227072,1940
여기다,0.42730391250954425,1940
아주까리,0.4270193390590112,1940
불러보자,0.4269487060111382,1940
아가야,0.4252099872116802,1940
모르시는지,0.42514553436288915,1940
눈을,0.4240716428315423,1940
떠나간,0.4228941668515322,1940
떨어진,0.422866275877921,1940
황포강,0.42279484047400046,1940
에헤요,0.4226229224972252,1940
노들강변,0.4226229224972252,1940
옷깃을,0.4223866101388668,1940
차차,0.4205572374452311,1940
뜬,0.4198546778355504,1940
본다,0.4186033811897214,1940
들면,0.4186033811897214,1940
봄에,0.4183623724121124,1940
웃는,0.4180958986986837,1940
애달픈,0.41631180873284956,1940
제비,0.416014003854477,1940
흰,0.4151187214843305,1940
나그네야,0.4149657335909326,1940
바람에,0.41333385549757384,1940
찾아서,0.4131655358626085,1940
마도로스,0.41194478734621304,1940
박이다,0.41194478734621304,1940
순정의,0.41193424399380035,1940
떠나는,0.4091830312161425,1940
들려온다,0.40793869735067334,1940
오너라,0.4056999284706509,1940
간다,0.405667755278986,1940
종소리,0.40554073395398094,1940
풀,0.40353803967485724,1940
가거라,0.4032735796940843,1940
임을,0.4020762122429419,1940
주나,0.4004663616307574,1940
하늘이,0.4000548573205265,1940
어머님이,0.3998939788521241,1940
말없이,0.39958087398494274,1940
새가,0.3994157239434549,1940
달랠,0.39940875949903776,1940
나도,0.39896655360715294,1940
떠난,0.3978225981914259,1940
떠나올,0.3964631156126933,1940
아가씨,0.3960951862669139,1940
웃으며,0.3952411537256032,1940
넘어,0.39452242550031613,1940
두둥실,0.39384858005713264,1940
울기도,0.393811540057496,1940
부두에,0.3898443640084793,1940
한양성,0.3897761652240977,1940
그대는,0.3892840822022464,1940
아롱젖은,0.3888801705166355,1940
그대와,0.38822741146906237,1940
둘이서,0.38822741146906237,1940
향기,0.38678447902213076,1940
말씀,0.3859030463448902,1940
번,0.3857558811285451,1940
새워,0.3857558811285451,1940
읽고,0.3857558811285451,1940
맘,0.3848214478460238,1940
외로이,0.38287772298653067,1940
청노새,0.3811604704971507,1940
도는,0.3806340146232806,1940
그립다,0.3794417551399307,1940
달도,0.37832537395201477,1940
사람,0.3777666711627613,1940
지은,0.37765874181729175,1940
설움,0.3748581196745886,1940
가로수,0.3747477796700712,1940
작년,0.3742339476185864,1940
낙화유수,0.3738631777720575,1940
잎사귀에,0.37354130790346307,1940
지는,0.37328197476473945,1940
꺾어,0.3727895516217777,1940
꿈,0.37255064525467474,1940
누구를,0.3722525897800004,1940
보면,0.3715388394556365,1940
여미면서,0.3711349783559766,1940
솟네,0.3703529252252987,1940
에스이오유엘,0.3703529252252987,1940
배는,0.3695075794131347,1940
하십니까요,0.3690102882557166,1940
열여덟,0.36791418443933827,1940
물방아,0.3678036415120548,1940
해가,0.36755380113694136,1940
사나이의,0.3674878477195065,1940
하늘은,0.365414674185107,1940
랄랄라,0.36540115434259635,1940
옛날에,0.3627220685936353,1940
것이,0.36145458125791585,1940
어리어,0.3612013945343192,1940
물길,0.3612013945343192,1940
오빠가,0.3611969127457389,1940
아내의,0.3611969127457389,1940
기다립니다,0.3602053199933319,1940
떠나갑니다,0.35791068640084983,1940
석양,0.3564301751588214,1940
임은,0.3556431093933181,1940
꽃피는,0.35508707089550257,1940
목이,0.35454051631123595,1940
안,0.35345237722081146,1940
설움에,0.3533236182516703,1940
눈물에,0.3533236182516703,1940
더구나,0.35255991669159026,1940
같은,0.352468250163697,1940
추억은,0.351734582577691,1940
보려마,0.35153127264045875,1940
있을소냐,0.35153127264045875,1940
깨어진,0.3512762607745831,1940
돋는,0.3506376204373198,1940
꿈같은,0.35027949663998925,1940
한없이,0.3489577223283524,1940
울어라,0.3481963691948866,1940
같구나,0.3481203651886151,1940
봄버들,0.34808056324803516,1940
울,0.34640448270445295,1940
희망에,0.3461283164057654,1940
그리워라,0.3457886274976355,1940
바라보며,0.34576639632506245,1940
나서,0.34508169292295765,1940
없네,0.3449677063696718,1940
인정은,0.3442538042867816,1940
말인가,0.3437712884293817,1940
잎,0.3437712884293817,1940
잊었단,0.3437712884293817,1940
사랑의,0.3436102997400156,1940
어머님의,0.34330484393748056,1940
춤을,0.34323721184574685,1940
머,0.3432335874210497,1940
등대불,0.3418959794480728,1940
언덕,0.34164862754836334,1940
바람,0.34098220580723765,1940
아래,0.34093602103827403,1940
남은,0.34070014420517636,1940
그도,0.339356420957875,1940
보냐,0.339356420957875,1940
둘이,0.339356420957875,1940
하물며,0.339356420957875,1940
모두야,0.339356420957875,1940
있을까,0.339356420957875,1940
하나이련만,0.339356420957875,1940
피면,0.3391203260303276,1940
행복,0.338328344517775,1940
툭툭,0.33744269924876535,1940
왔다,0.33610583676547795,1940
사람을,0.3358170848947776,1940
죄이라서,0.3358170848947776,1940
몸부림,0.3348098328573493,1940
속이고,0.3348098328573493,1940
속는,0.3348098328573493,1940
애당초,0.3348098328573493,1940
잘못,0.3348098328573493,1940
고향산천,0.3338430577678373,1940
가슴속엔,0.3338430577678373,1940
길이,0.3338430577678373,1940
저녁,0.33380888980184853,1940
꽃을,0.3331746030989284,1940
저문,0.33229266221270237,1940
했더란다,0.33212677550703074,1940
보았으며,0.33212677550703074,1940
마음마저,0.33212677550703074,1940
낙화,0.33212677550703074,1940
웃으려고,0.3318848855103082,1940
울려고,0.3318848855103082,1940
이내,0.3318129964736482,1940
없고,0.33150894030963857,1940
문,0.3310985413095201,1940
버들,0.3304418074599472,1940
땅에,0.3300387709272567,1940
곱게,0.32913777994642845,1940
설움이라오,0.32813295566077744,1940
사정을,0.324581936526452,1940
꽃다운,0.32379710957407726,1940
오려나,0.3232407771501304,1940
건너,0.32316826986388536,1940
요리,0.3231444841842707,1940
마음도,0.32259157714799896,1940
황혼,0.32025904879700917,1940
오나,0.3196371747429688,1940
막혀,0.31941356343217836,1940
오시나요,0.31941356343217836,1940
찾어,0.31941356343217836,1940
위해,0.31941356343217836,1940
오시려느냐,0.31941356343217836,1940
자유여,0.31941356343217836,1940
꿈마다,0.31941356343217836,1940
때나,0.31941356343217836,1940
자식은,0.31907248039450203,1940
피리를,0.319066968640363,1940
강물도,0.3174507739674951,1940
울어야,0.3174221623747304,1940
간,0.31730541774256593,1940
방울,0.31713298639775467,1940
원한,0.31676075575440876,1940
낙엽소리,0.3164130663538084,1940
옛날을,0.3164130663538084,1940
적을,0.3164130663538084,1940
이야기,0.3164130663538084,1940
한번,0.3164130663538084,1940
던진,0.3164130663538084,1940
쌍가락지,0.3164130663538084,1940
우셔워,0.3163101850937944,1940
우셥다,0.3163101850937944,1940
무어냐,0.3163101850937944,1940
꽃다발,0.3161952031830893,1940
타국,0.3161778726797002,1940
푸르러,0.31538135502938197,1940
울려,0.31478530977651775,1940
말뿐이러냐,0.31415128934148734,1940
해란강에,0.31415128934148734,1940
두만강을,0.31415128934148734,1940
사,0.3140230132882753,1940
메리야,0.3139216945881318,1940
가요,0.3139216945881318,1940
심사를,0.3126483755739834,1940
하실,0.3101383592218137,1940
오동잎만,0.3101383592218137,1940
타고,0.30954540106351236,1940
조각달,0.30903645811497427,1940
살랑살랑,0.30903645811497427,1940
눈물을,0.3086610802529044,1940
그려,0.3081653161445395,1940
노래도,0.3073619405534016,1940
밑에,0.3072898924580808,1940
밤이여,0.30724156394456253,1940
뱃노래,0.3061884850387846,1940
어데로,0.3036874986604293,1940
맹세를,0.30318096540177847,1940
마을아,0.30171836280664727,1940
바다야,0.30171836280664727,1940
웃음이,0.2998962259503365,1940
아라리요,0.2997289100222084,1940
쉬지를말고,0.2987637980748458,1940
길을물어,0.2987637980748458,1940
어리는,0.2987637980748458,1940
쉬지말고,0.2987637980748458,1940
꿈에,0.2987637980748458,1940
비치는,0.2987637980748458,1940
왕서방,0.2987457907439901,1940
비단이,0.2987457907439901,1940
강,0.29862533172189304,1940
소식,0.29750967742594125,1940
흘러가는,0.29742657053596605,1940
거문고,0.297105650332529,1940
나가사끼,0.29674287551839246,1940
땅,0.29674287551839246,1940
소주,0.29674287551839246,1940
십여,0.2963806617439024,1940
젖는데,0.29636234806340805,1940
항구에,0.29622103810988776,1940
날리는,0.29594336119159104,1940
청춘을,0.29588490011121515,1940
마세요,0.295721588683266,1940
울지를,0.295721588683266,1940
강산에,0.2955171314150898,1940
웁니다,0.29529489679911136,1940
고름,0.2950517326002662,1940
어허으리,0.2938767342102371,1940
노를,0.2938767342102371,1940
울면,0.29385411234639525,1940
가나,0.2937671194388215,1940
크다,0.2934427630095151,1940
고요한,0.2925585607212776,1940
위하여,0.291965056607951,1940
울었나이다,0.2911220439570553,1940
실어,0.2907084197874086,1940
상처진,0.2901394821452215,1940
난다,0.2900046995090302,1940
옛날이,0.28848891473493654,1940
하무,0.28848891473493654,1940
십리벌,0.2876830035321334,1940
저녁에,0.28698214305443276,1940
치며,0.28690709179362917,1940
세상을,0.28548815842495384,1940
높이,0.2854582652522973,1940
왔건만,0.2834303562419261,1940
돌아와서,0.2834303562419261,1940
온줄,0.2834303562419261,1940
몰라요,0.283389299901869,1940
희망의,0.2833397584945233,1940
거리는,0.2833397584945233,1940
것이냐,0.2825470964509056,1940
이런,0.2825470964509056,1940
춘홍씨,0.2825470964509056,1940
끝없이,0.2823332395867233,1940
하시던,0.28187725659270435,1940
싣고서,0.2818044822774479,1940
저기,0.2817486149981502,1940
흘러,0.2817486149981502,1940
물만,0.2817486149981502,1940
믿으리로다,0.2817486149981502,1940
푸르른,0.2817486149981502,1940
던지고,0.2803794218239164,1940
금노다지,0.28037149163015407,1940
옛님이,0.2787585630597889,1940
고렇게,0.2776479132218538,1940
참,0.2776479132218538,1940
함께,0.2764899384306354,1940
저무는,0.2759536283798302,1940
망각의,0.2746298582308087,1940
길에서,0.27405086575694726,1940
길에는,0.27405086575694726,1940
조각달이,0.27388872896206834,1940
열,0.27320595556469235,1940
가만,0.27320595556469235,1940
조리로,0.27320595556469235,1940
아래로,0.27320595556469235,1940
그만일까,0.27306788020070794,1940
된,0.27306788020070794,1940
허무,0.27306788020070794,1940
죽으면,0.27306788020070794,1940
인생아,0.27306788020070794,1940
인생들아,0.27306788020070794,1940
랄라라라라,0.27293119450830994,1940
길에,0.2729093570088629,1940
언덕에,0.2725853223274734,1940
한강물,0.27231702141122605,1940
아저씨,0.27223946184442827,1940
떠나간다,0.27223946184442827,1940
간다간다,0.27223946184442827,1940
못가,0.27223946184442827,1940
바람아,0.27202335695725594,1940
나가,0.27058207600929435,1940
동무들아,0.2704666189804339,1940
가기,0.2704666189804339,1940
봄을,0.2704666189804339,1940
전,0.2704666189804339,1940
동무야,0.2704666189804339,1940
봄노래,0.2704666189804339,1940
부르면서,0.2704666189804339,1940
흠,0.26828910447244064,1940
기다릴라,0.26828910447244064,1940
쯧쯧쯧,0.26828910447244064,1940
쯧,0.26828910447244064,1940
목동,0.26828910447244064,1940
눈물이,0.2677560128997926,1940
허리를,0.2676028462836084,1940
안고서,0.2671608683565328,1940
몸,0.2671231805445542,1940
옷자락,0.26693917650282334,1940
편지,0.2667803743873747,1940
긴,0.2664952101460998,1940
빛나는,0.2658076155349363,1940
가슴만,0.26481871596536366,1940
척,0.2634612220737146,1940
모른,0.2634612220737146,1940
둘,0.26271550615298866,1940
이별의,0.26202217141639195,1940
유달산,0.26202217141639195,1940
삼학도,0.26202217141639195,1940
종달새,0.26132587329431123,1940
별,0.25810978540245905,1940
눈물진,0.257559411143979,1940
바닷가,0.2561721047722224,1940
버들잎,0.2542016676733324,1940
새는,0.25377807936456287,1940
맺힌,0.2536578560961875,1940
무릎을,0.2525788530773232,1940
한많은,0.25213423660000234,1940
사랑해선,0.2518628136710832,1940
안될,0.2518628136710832,1940
소리없이,0.2518628136710832,1940
아가씨들,0.25121722237973493,1940
쓰인,0.24976623794378353,1940
바다의,0.24957904954959276,1940
당신이,0.2481757327551805,1940
모습,0.24768312576021137,1940
돈,0.2470911208773911,1940
옛고향의,0.24374525287619256,1940
두만강,0.2429178558226236,1940
달려,0.24233922254855952,1940
트로이카,0.24233922254855952,1940
울며울며,0.24233922254855952,1940
트로이카야,0.24233922254855952,1940
갈,0.2416634674163809,1940
뒤에,0.241577499497495,1940
흘러서가노니,0.24072433364287302,1940
옛터야잘있거라,0.24072433364287302,1940
가물가물,0.2389818524028921,1940
옛사랑이,0.23812020890936247,1940
오리요만은,0.23812020890936247,1940
푼,0.2372326388203458,1940
매를,0.2372326388203458,1940
꽃잎이,0.23702286345871082,1940
거리가,0.235056019142233,1940
뱃사공,0.23493361461351503,1940
가도,0.23486445940007594,1940
흘리며,0.2346830118441752,1940
숲,0.23446313240043182,1940
봄날의,0.23279910028310946,1940
길은,0.23279910028310946,1940
부르나니,0.23279910028310946,1940
걸어,0.23279910028310946,1940
그날이,0.23279910028310946,1940
멀다,0.23279910028310946,1940
있고,0.2325918015015887,1940
떠나네,0.23132165260937707,1940
있거라,0.23132165260937707,1940
대학생,0.23131044214030597,1940
참말,0.23131044214030597,1940
걸작이지요,0.23131044214030597,1940
잠꼬대가,0.23131044214030597,1940
옆집,0.23131044214030597,1940
밤마다,0.23131044214030597,1940
대학생은,0.23131044214030597,1940
난몰라,0.22882239161403312,1940
시절,0.2286796470127399,1940
많기도,0.2286796470127399,1940
두리,0.2286796470127399,1940
둥실,0.2286796470127399,1940
하나둘,0.2286796470127399,1940
두두둥,0.2286796470127399,1940
기쁨의,0.2286796470127399,1940
곡식단은,0.2286796470127399,1940
아침,0.22864623235219222,1940
뱃머리,0.22651929876099425,1940
쌍고동,0.22634477263712344,1940
나라에,0.22623761397191666,1940
눈물은,0.22585201639967162,1940
풀길이,0.22585201639967162,1940
흘러라,0.22572111175815127,1940
점잖은,0.22486417974518125,1940
바다로,0.22470094071764513,1940
헤이,0.22470094071764513,1940
어서가,0.22470094071764513,1940
가자가자,0.22470094071764513,1940
흘리시며,0.22334876122811287,1940
피땀을,0.22334876122811287,1940
꿈속에,0.2230361620671878,1940
나눈,0.22263207536852703,1940
이름이,0.22106173969890636,1940
달빛에,0.2208201013959218,1940
하늘엔,0.2200491382194832,1940
보건만,0.2200491382194832,1940
하소연,0.21966922857348778,1940
꿈꾸는,0.21885295046397502,1940
산이,0.21767775174852755,1940
노래하자,0.21759657384839623,1940
먼,0.21661409142068733,1940
지평선에,0.21199931683557444,1940
오는데,0.21139742023700023,1940
속삭이던,0.21113545581457738,1940
콧,0.21062651583860098,1940
가셨나뇨,0.20928112972542118,1940
계신,0.20928112972542118,1940
하루,0.2092183080844292,1940
오로라로,0.2092183080844292,1940
한설,0.2092183080844292,1940
뒷,0.20867706611767936,1940
삼천리,0.20857722073532925,1940
내일의,0.20702915249050619,1940
숨쉬는,0.20702915249050619,1940
고개는,0.2062753170857835,1940
아리아리랑,0.2062753170857835,1940
님만은,0.2062753170857835,1940
우리들은,0.20442563247247342,1940
않고,0.20427417805154346,1940
스리스리,0.20417959638332123,1940
아리살짝,0.20417959638332123,1940
넘어간다,0.20417959638332123,1940
문경새재,0.20417959638332123,1940
들린다,0.20396934867533667,1940
아까운,0.20175860624138103,1940
가지,0.20113063584292662,1940
하리,0.2002331808153787,1940
걱정,0.2002331808153787,1940
맹이야,0.2002331808153787,1940
꽁이야,0.2002331808153787,1940
때는,0.2002331808153787,1940
생각이,0.2002331808153787,1940
달래어,0.2002331808153787,1940
심정을,0.2002331808153787,1940
아이고나,0.2002331808153787,1940
너마저,0.2002331808153787,1940
어이나,0.2002331808153787,1940
맹꽁아,0.2002331808153787,1940
맹꽁이야,0.2002331808153787,1940
요,0.2002331808153787,1940
옛날도,0.20006447273092595,1940
산을,0.19991474657948355,1940
기막혀,0.1993198544869791,1940
병들어,0.19916386049599338,1940
반해서,0.19916386049599338,1940
물도,0.1983306788681219,1940
진정코,0.19714772578884399,1940
당신만을,0.19714772578884399,1940
그대만을,0.19714772578884399,1940
오로지,0.19714772578884399,1940
임자만을,0.19714772578884399,1940
옛터에,0.19488808261204885,1940
희미한,0.19394116495134373,1940
온,0.19361849214007432,1940
노젓는,0.19340313104714013,1940
내뿜는,0.19153732276256596,1940
담배,0.19153732276256596,1940
남아,0.19153732276256596,1940
블루스에,0.19153732276256596,1940
연기,0.19153732276256596,1940
추억이,0.19153732276256596,1940
부르누나,0.19153732276256596,1940
장미,0.19153732276256596,1940
새빨간,0.19153732276256596,1940
울리누나,0.19153732276256596,1940
풀린다,0.19153732276256596,1940
지향없이,0.19108376879897082,1940
바친,0.19041183563349068,1940
쓸쓸히,0.18941832573917378,1940
한밤을,0.18941832573917378,1940
한숨을,0.18925503029338253,1940
갑니다,0.18892619993457935,1940
가외다,0.18892619993457935,1940
울며,0.18892619993457935,1940
덧없고,0.1883647309672704,1940
미련만,0.1883647309672704,1940
화류계,0.1883647309672704,1940
아침에,0.1883647309672704,1940
길던고,0.1883647309672704,1940
넘는,0.1873130263180972,1940
오면은,0.18693158888602876,1940
영춘화,0.18693158888602876,1940
먹을,0.1867346130350958,1940
영산강을,0.18561734957382028,1940
매는,0.18518478507231292,1940
타이프,0.18517646261264936,1940
빌딩가에서도,0.18517646261264936,1940
태양의,0.18517646261264936,1940
소리로,0.18517646261264936,1940
럭키서울,0.18517646261264936,1940
다같이,0.18517646261264936,1940
너도,0.18517646261264936,1940
거리에는,0.18517646261264936,1940
쓸쓸한,0.1841571307321292,1940
달뜨는,0.18306720800003695,1940
집,0.1827064307284954,1940
랄라라,0.18270057717129817,1940
랄랄랄라,0.18270057717129817,1940
남기고,0.18270057717129817,1940
정들은,0.18270057717129817,1940
갔는가,0.18270057717129817,1940
울어도,0.18099876108469093,1940
털어,0.1788594029816271,1940
춤추는,0.177042763635066,1940
총각,0.17675292585997646,1940
흘러온달빛,0.17627995834579513,1940
오고,0.17596568115811276,1940
십년을,0.17576563632022937,1940
싸늘히,0.17576563632022937,1940
때려주고,0.17576563632022937,1940
줄줄이,0.17576563632022937,1940
맹서다,0.17576563632022937,1940
가지로,0.17576563632022937,1940
하루를,0.17303747794784408,1940
가슴을,0.17244909736506323,1940
오던,0.17188564421469085,1940
피는데,0.17188564421469085,1940
난실여,0.17161679371052485,1940
꿈이라면,0.1679085424473888,1940
뜨지,0.1679085424473888,1940
