Topic,word,per
2,가오,45.2
2,계절,44.9
2,장난,44.7
2,방울,44.6
2,무릎,44.6
2,지금 우리,44.4
2,연한,44.4
2,로만,44.4
2,웃기,43.9
2,옛날,43.8
2,저리,43.8
2,가기,43.5
2,실수,43.1
2,온통,41.8
2,향기,41.8
2,날개,41.2
2,아름 웠던,40.5
2,사람 그대,40.2
2,문자,39.7
2,아무 생각,39.7
2,가요,39.4
2,일상,39.3
2,따위,38.8
2,오해,38.4
2,설레임,38.3
2,가나,38.2
2,우산,37.6
2,꿈속,37.3
2,우지,37.0
2,시리,36.5
2,천사,36.4
2,런가,36.1
2,새벽,35.8
2,잠깐,35.1
2,귓가,34.7
2,화장,34.5
2,굳이,34.2
2,공간,33.9
2,전혀,33.3
2,그대,33.3
2,멋대로,33.1
2,이처럼,33.0
2,무얼,32.6
2,보석,32.5
2,유난,32.0
2,뒤척,31.7
2,담배,31.6
2,나타,31.1
2,가까이,31.0
2,크게,30.9
2,마음대로,30.7
2,스레,30.7
2,관계,30.4
2,멜로디,30.3
2,어깨,30.1
2,조그만,29.6
2,눈앞,29.5
2,그늘,28.8
2,맑은,28.7
2,온종일,28.6
2,드라마,28.3
2,확인,28.0
2,신경,28.0
2,아름 다운,28.0
2,이상하,27.7
2,낯선,27.6
2,더러,27.5
2,여주,27.0
2,관심,27.0
2,구석,26.4
2,부시,26.2
2,연기,26.0
2,어간,25.6
2,부신,25.5
2,지루,25.5
2,여운,25.3
2,지금 순간,25.2
2,예감,25.1
2,태양,24.7
2,장면,24.3
2,엄마,24.0
2,거나,23.9
2,온기,23.9
2,반대,23.8
2,가게,23.5
2,숨결,23.2
2,머릴,22.9
2,두운,22.8
2,상상,22.6
2,연하,22.4
2,한잔,21.8
2,주위,21.5
2,버스,21.1
2,대해,20.7
2,저기,20.3
2,별거,20.1
2,음악,19.8
2,찬란,19.8
2,햇빛,19.7
2,시계,19.6
2,자유로,19.6
2,정답,19.5
2,거기,19.3
2,숨소리,19.3
2,상황,19.3
2,서두,19.2
2,짜증,19.2
2,연애,18.8
2,주변,18.5
2,얼음,18.5
2,니지,18.3
2,지금 어디,17.6
2,움직,17.6
2,궁금,17.5
2,불편,16.7
2,온몸,16.5
2,금방,16.1
2,데리,15.9
2,무언가,15.4
2,자연,15.3
2,별처럼,15.3
2,주문,15.3
2,적당,15.3
2,고민,15.0
2,여가,14.8
2,겨울,14.6
2,손가락,14.6
2,확신,14.6
2,모래,14.3
2,정신,14.1
2,자유,14.0
2,우리 지금,14.0
2,오후,13.6
2,시선,13.5
2,기분,13.4
2,무거,13.2
2,자기,13.2
2,질투,13.1
2,창밖,13.1
2,속삭임,13.1
2,어제 오늘,13.0
2,느낌,12.7
2,리다,12.7
2,키스,12.6
2,우리 사이,12.4
2,종이,12.2
2,농담,12.2
2,머릿속,12.0
2,나무,11.9
2,카페,11.8
2,주머니,11.8
2,완벽,11.8
2,저녁,11.8
2,어안,11.8
2,동네,11.7
2,당장,11.7
2,사랑 사랑 사랑,11.5
2,완전,11.5
2,맘대로,11.4
2,행운,11.4
2,손끝,11.2
2,너머,11.0
2,어젯밤,11.0
2,근대,11.0
2,주인공,10.9
2,그림,10.7
2,치기,10.7
2,밤하늘,10.4
2,꽃처럼,10.3
2,평소,10.2
2,하루 지나,10.1
2,평범,10.1
2,손짓,9.9
2,여행,9.8
2,커피,9.6
2,갈리,9.4
2,어요,9.4
2,생각 생각,9.3
2,둘이서,9.2
2,아래,9.2
2,비밀,8.9
2,건너,8.7
2,하나요,8.7
2,아무 일도,8.7
2,아무 아무,8.6
2,채운,8.5
2,단어,8.5
2,아해,8.5
2,바닥,8.4
2,별일,8.3
2,그대 사람,8.1
2,너희,8.0
2,조심,8.0
2,최고,8.0
2,화려,7.8
2,활짝,7.8
2,불빛,7.7
2,마법,7.6
2,망설,7.5
2,핸드폰,7.5
2,별로,7.5
2,하든,7.4
2,사랑 그대,7.3
2,문제,7.1
2,따라서,7.0
2,스물,7.0
2,두드,7.0
2,피어,6.8
2,타오,6.8
2,당하,6.7
2,봄날,6.4
2,반짝,6.4
2,오늘 내일,6.3
2,거려,6.2
2,투명,6.1
2,아무 걱정,6.1
2,혼자 혼자,6.0
2,눈동자,5.8
2,근거,5.6
2,청춘,5.4
2,랄라라,5.3
2,오늘 우리,5.2
2,하늘 아래,5.2
2,가로등,5.0
2,방안,4.9
2,바다,4.8
2,구름,4.8
2,질문,4.7
2,오른,4.7
2,여기저기,4.5
2,꽃잎,4.4
2,근거리,4.3
2,주네,4.2
2,달빛,4.1
2,위험,4.1
2,언덕,3.8
2,민하,3.7
2,몸짓,3.7
2,순간 순간,3.6
2,온도,3.6
2,애매,3.5
2,밤새 도록,3.4
2,지구,3.3
2,오늘 하루,3.2
2,레이,3.2
2,침대,3.1
2,우주,3.1
2,주말,3.1
2,살짝,3.0
2,공기,3.0
2,파란,2.9
2,타고,2.7
2,노을,2.7
2,오늘밤,2.7
2,그대 사랑,2.6
2,뭔가,2.5
2,성공,2.5
2,창가,2.5
2,창문,2.4
2,달이,2.4
2,고요,2.4
2,조명,2.3
2,깜빡,2.3
2,그때 그때,2.2
2,물든,2.1
2,풍경,2.1
2,그린,2.1
2,낙엽,1.9
2,취하,1.9
2,오빠,1.9
2,속도,1.8
2,재미,1.7
2,소원,1.7
2,게임,1.6
2,라가,1.6
2,그대만,1.4
2,맘껏,1.3
2,답던,1.3
2,어깨 기대,1.3
2,아름 답던,1.2
2,갈래,1.2
2,세상 아름,1.1
2,환상,1.1
2,신발,1.1
2,불어,1.0
2,냄새,1.0
2,도착,1.0
2,발자국,1.0
2,세계,1.0
2,안개,0.9
2,당신,0.9
2,종일,0.9
2,고요한,0.9
2,단둘,0.9
2,눈물 그대,0.8
2,피곤,0.8
2,긴장,0.8
2,별빛,0.7
2,마음 그대,0.7
2,지금 지금,0.7
2,골목길,0.7
2,레게,0.7
2,색깔,0.7
2,그대 마음,0.7
2,확실,0.7
2,달리,0.7
2,장미,0.6
2,발끝,0.6
2,아빠,0.6
2,시원,0.6
2,무지개,0.6
2,매력,0.5
2,어어,0.5
2,이불,0.5
2,하루 종일,0.5
2,하하,0.5
2,무대,0.5
2,어요 사랑,0.5
2,그대 기억,0.5
2,하루 하루,0.5
2,높이,0.4
2,조금 조금,0.4
2,바로 지금,0.4
2,망설 이지,0.4
2,바람 불어,0.4
2,어디 어디,0.4
2,날씨,0.4
2,깜짝,0.4
2,가을,0.4
2,도시,0.4
2,헤엄,0.4
2,그대 모습,0.4
2,사랑 어요,0.4
2,푸른,0.4
2,올해,0.4
2,한번 한번,0.4
2,다가 다가,0.4
2,멀리 멀리,0.4
2,매일 매일,0.4
2,소녀,0.4
2,리듬,0.4
2,여요,0.4
2,그대 우리,0.4
2,자꾸 자꾸,0.4
2,안녕 안녕,0.4
2,언제 그대,0.4
2,사뿐,0.4
2,생각 오늘,0.4
2,조금 다가,0.4
2,사랑 사랑 사랑 사랑,0.4
2,걸음 걸음,0.4
2,루루,0.4
2,라지,0.4
2,하늘 위로,0.4
2,한강,0.4
2,사랑 사랑 사랑 사랑 사랑,0.4
2,간지,0.4
2,분위기,0.4
2,여름,0.4
2,야야,0.4
2,그대 생각,0.4
2,봄바람,0.4
2,달라 달라,0.4
2,오늘 오늘,0.4
2,아아,0.4
2,여름밤,0.4
2,그대 영원,0.4
2,벚꽃,0.4
2,나나,0.3
2,그대 얼굴,0.3
2,그대 세상,0.3
2,생각 그대,0.3
2,서울,0.3
2,크리스마스,0.3
2,일단,0.3
2,어요 그대,0.3
2,그대 오늘,0.3
2,머리 발끝,0.3
2,초콜릿,0.3
2,그대 그대,0.3
2,그대 어요,0.3
2,오늘 그대,0.3
2,살랑,0.3
2,난리,0.3
2,허리,0.3
2,아아 아아,0.3
2,시원 바람,0.3
2,그대 미소,0.3
2,나나 나나,0.3
2,그대 그대 그대,0.3
2,나나 나나 나나,0.3
2,나나 나나 나나 나나,0.3
2,나나 나나 나나 나나 나나,0.3
2,어머,0.3
3,오늘,5906.3
3,지금,5193.9
3,우리,5000.3
3,생각,4436.1
3,아무,4232.0
3,어디,3314.5
3,시간,3038.8
3,매일,2977.5
3,하루,2589.6
3,다가,2236.5
3,조금,2161.9
3,기분,2161.4
3,마음,2077.9
3,모두,2060.0
3,내일,2005.4
3,순간,1978.6
3,혼자,1942.5
3,자꾸,1906.4
3,필요,1889.0
3,세상,1786.1
3,사이,1698.0
3,하늘,1695.8
3,다른,1686.1
3,계속,1630.3
3,보고,1598.0
3,멀리,1553.1
3,느낌,1478.4
3,소리,1449.4
3,머리,1418.5
3,어가,1378.4
3,걱정,1353.6
3,위로,1331.0
3,어도,1293.6
3,어서,1282.2
3,아가,1272.2
3,나나,1271.3
3,노래,1244.6
3,아직,1241.5
3,지나,1212.8
3,사람,1200.8
3,전부,1194.7
3,대로,1168.7
3,시작,1167.6
3,누가,1159.2
3,달라,1147.2
3,거리,1145.4
3,언제,1120.9
3,아침,1103.9
3,마치,1091.3
3,아주,1070.8
3,가득,1069.2
3,사실,1060.4
3,모습,1025.4
3,친구,1024.2
3,보이,986.4
3,지도,967.1
3,여자,934.7
3,진짜,914.9
3,얘기,911.5
3,듯이,895.0
3,이건,892.0
3,나나 나나,888.3
3,얼굴,866.4
3,점점,855.9
3,어제,840.9
3,가끔,839.5
3,다리,835.9
3,가지,835.3
3,그게,831.5
3,이상,829.7
3,눈빛,829.2
3,남자,825.6
3,아하,824.1
3,바로,815.9
3,이대,810.1
3,고민,805.3
3,바람,796.9
3,전화,783.0
3,위해,782.9
3,바다,778.4
3,잠깐,774.1
3,심장,759.2
3,절대,746.4
3,아래,746.1
3,무슨,737.7
3,표정,734.7
3,잡고,733.3
3,아마,721.7
3,종일,721.4
3,음악,721.4
3,나나 나나 나나,702.3
3,요즘,702.1
3,준비,698.2
3,이지,695.9
3,입술,689.3
3,이름,675.7
3,그대로,675.5
3,거기,674.1
3,면서,673.3
3,상상,672.0
3,서로,668.3
3,처음,645.5
3,기대,642.2
3,저기,636.7
3,구름,633.2
3,마주,633.2
3,하루 종일,630.2
3,사라,625.6
3,마다,625.3
3,수가,622.7
3,새벽,620.1
3,이나,617.6
3,다음,615.9
3,시선,615.4
3,라가,598.9
3,완벽,597.1
3,뭔가,585.0
3,나나 나나 나나 나나,584.3
3,감정,583.5
3,자꾸만,578.5
3,한번,562.2
3,인생,556.0
3,항상,553.6
3,몰래,551.7
3,매일 매일,549.5
3,목소리,548.9
3,혹시,542.0
3,눈치,541.4
3,인지,540.2
3,밤새,538.5
3,높이,534.2
3,지고,533.9
3,물어,531.9
3,어둠,531.3
3,정신,530.1
3,이면,529.1
3,먼저,528.5
3,신경,523.0
3,자리,521.2
3,각하,516.3
3,불안,515.9
3,솔직,515.0
3,잠시,513.7
3,보지,511.9
3,도시,506.1
3,리지,503.4
3,라보,502.5
3,어진,499.6
3,일어,498.0
3,나나 나나 나나 나나 나나,497.3
3,우리 사이,492.4
3,영화,490.5
3,우릴,486.8
3,타고,485.2
3,아아,483.3
3,특별,479.4
3,움직,477.8
3,머릿속,475.7
3,크게,475.4
3,해지,473.3
3,반짝,470.5
3,우주,465.5
3,거울,463.8
3,니야,461.2
3,어색,459.2
3,벌써,456.4
3,갈래,455.5
3,대체,455.2
3,어깨,450.8
3,파도,448.7
3,도록,444.3
3,이유,444.1
3,제일,439.6
3,공기,435.1
3,미소,431.4
3,날씨,429.1
3,태양,425.3
3,익숙,424.4
3,상관,423.9
3,어쩌면,423.7
3,엄마,423.5
3,수록,423.1
3,걸음,422.0
3,대답,416.6
3,만큼,415.9
3,달리,415.0
3,가까이,414.7
3,가도,412.0
3,가면,410.3
3,의미,408.2
3,아지,405.2
3,연락,396.0
3,아해,394.3
3,비밀,393.5
3,래서,383.4
3,깊이,381.4
3,기만,380.2
3,여전,377.8
3,아이,376.9
3,현실,374.6
3,길이,372.8
3,오지,372.1
3,누군가,370.8
3,고서,369.7
3,자고,369.6
3,하니,369.4
3,때문,368.3
3,어른,363.2
3,문제,360.1
3,도망,357.3
3,말투,356.7
3,위험,355.5
3,반복,352.2
3,살짝,348.6
3,는걸,348.0
3,보이지,347.6
3,기억,343.2
3,원래,343.1
3,오늘 하루,337.6
3,웃음,335.3
3,그녀,334.3
3,거짓말,333.7
3,려고,333.7
3,원한,328.4
3,가기,328.2
3,지지,327.6
3,향기,326.3
3,장난,325.5
3,정도,324.8
3,게로,324.1
3,미래,322.1
3,여행,320.3
3,구들,319.5
3,지금 순간,318.3
3,어차피,317.4
3,진심,311.5
3,용기,311.4
3,오늘밤,311.4
3,고개,309.0
3,아버,308.2
3,달이,308.1
3,거나,306.4
3,표현,305.8
3,분위기,305.8
3,관심,303.1
3,아무 생각,301.2
3,서울,299.3
3,오늘 내일,298.2
3,수도,297.2
3,공간,296.5
3,감고,293.2
3,랄라라,292.6
3,자신,292.4
3,커피,290.9
3,세계,288.6
3,존재,288.3
3,망설,287.4
3,오늘 오늘,286.7
3,얼마나,286.6
3,매력,285.1
3,그때,284.8
3,재미,283.8
3,가운,283.1
3,불빛,282.3
3,도대체,281.7
3,거지,281.5
3,리듬,281.3
3,조심,279.7
3,나타,279.2
3,자유,277.9
3,무대,276.2
3,한잔,274.9
3,두운,273.1
3,오래,272.3
3,오직,272.1
3,완전,271.1
3,눈앞,271.1
3,마저,271.1
3,맘대로,270.7
3,취해,270.3
3,시계,270.1
3,지게,267.9
3,꿈속,267.6
3,침대,266.1
3,안고,266.0
3,더라도,264.8
3,행복,264.5
3,제발,264.1
3,가슴,263.9
3,주인공,263.6
3,대신,262.7
3,외로워,262.0
3,자연,261.6
3,이불,261.0
3,어딘가,260.9
3,무엇,259.8
3,여름,257.3
3,매번,257.1
3,낯선,257.0
3,말로,256.5
3,데리,255.7
3,어쩜,255.6
3,생각 생각,255.6
3,시원,254.7
3,기도,253.0
3,보기,252.8
3,따윈,251.9
3,피곤,251.1
3,설명,249.4
3,멀리 멀리,248.6
3,색깔,248.1
3,후회,247.6
3,역시,247.5
3,당장,247.2
3,헤엄,246.0
3,을지,245.1
3,충분,245.0
3,홀로,244.2
3,주위,243.6
3,간지,243.2
3,아보,241.5
3,이해,241.1
3,어보,239.9
3,루루,236.8
3,나야,236.4
3,아야,236.1
3,사진,235.8
3,일상,234.5
3,우울,233.1
3,때론,231.9
3,파란,228.2
3,내겐,228.1
3,분명,225.5
3,지루,223.8
3,바보,222.3
3,어디 어디,222.2
3,굳이,221.9
3,한숨,221.8
3,외로,221.5
3,일도,221.3
3,나기,221.2
3,나이,220.4
3,가야,220.1
3,아름,218.5
3,날개,218.4
3,아아 아아,218.3
3,미안,217.7
3,만약,216.6
3,맘속,216.4
3,갈리,215.6
3,선택,214.0
3,지구,213.9
3,가사,213.6
3,주말,212.6
3,평범,211.7
3,오늘이,210.9
3,달빛,209.7
3,발걸음,209.1
3,오랜만,208.7
3,남아,206.6
3,오빠,205.7
3,햇살,203.1
3,선명,202.8
3,지면,202.3
3,지기,201.4
3,어젯밤,201.2
3,마지막,201.2
3,행동,200.7
3,발끝,200.1
3,숨기,198.4
3,바닥,197.8
3,하늘 위로,197.5
3,조차,197.3
3,온몸,196.8
3,고백,194.9
3,창문,194.3
3,착각,193.6
3,어머,193.3
3,아무 아무,192.9
3,온통,192.8
3,일단,192.3
3,확실,191.8
3,이야기,191.7
3,은지,190.6
3,그림,190.1
3,간다,189.0
3,대해,187.9
3,무릎,187.7
3,중요,187.7
3,대화,187.2
3,지금 어디,186.8
3,갑자기,186.6
3,이상하,186.3
3,니지,186.1
3,별로,185.6
3,아내,185.5
3,하자,184.9
3,그림자,184.7
3,멋대로,184.4
3,어제 오늘,184.3
3,동안,184.2
3,이란,184.0
3,조명,183.5
3,만해,183.2
3,먼지,181.6
3,전혀,181.2
3,자기,180.6
3,문자,179.9
3,치면,178.9
3,절대로,178.2
3,구나,177.9
3,주지,177.9
3,라서,177.2
3,기고,176.9
3,건너,176.6
3,화려,175.7
3,허리,175.3
3,내게로,175.2
3,인사,175.1
3,야야,174.8
3,최고,174.7
3,약속,174.7
3,성공,174.1
3,로만,173.6
3,연애,173.0
3,서도,173.0
3,가장,172.8
3,취한,171.5
3,대도,170.6
3,한강,170.2
3,질문,169.7
3,해주,169.6
3,번호,169.4
3,잘못,169.1
3,단어,168.6
3,아들,168.3
3,만날,168.0
3,예전,166.9
3,주변,166.6
3,부신,166.4
3,한참,166.2
3,망설 이지,165.7
3,이번,165.5
3,냄새,165.5
3,질투,165.4
3,지금 우리,165.4
3,그것,164.8
3,저녁,164.4
3,깜빡,164.0
3,자꾸 생각,163.4
3,내지,163.2
3,동네,162.9
3,기지,162.9
3,너머,162.0
3,부족,161.2
3,난리,160.3
3,적당,160.1
3,멜로디,159.1
3,버스,158.9
3,기회,158.9
3,도착,158.8
3,달라 달라,158.3
3,게임,158.0
3,숨소리,157.9
3,마냥,157.8
3,우리 지금,157.5
3,부러,156.9
3,신발,156.2
3,너희,155.6
3,혼자 혼자,154.7
3,취하,154.4
3,따위,153.7
3,스레,153.7
3,피해,153.2
3,타오,151.9
3,아빠,151.1
3,라지,150.4
3,민하,150.4
3,청춘,150.3
3,얼마,150.0
3,속도,149.7
3,단둘,149.3
3,실수,149.2
3,멍하니,149.1
3,둘이서,149.1
3,핸드폰,148.9
3,오해,148.5
3,하진,147.6
3,무거,147.3
3,방법,147.3
3,긴장,146.9
3,아무 일도,146.6
3,자라,146.6
3,영원,146.4
3,손끝,145.9
3,초콜릿,145.0
3,금방,144.8
3,얘길,144.7
3,밤새 도록,144.7
3,나로,144.1
3,밤하늘,144.0
3,피어,143.5
3,손가락,143.2
3,연기,142.5
3,포기,142.0
3,얼음,141.9
3,유난,141.9
3,운명,141.6
3,만하,140.6
3,짜증,140.6
3,요하,140.2
3,평생,139.6
3,지금 지금,139.5
3,단지,139.3
3,린다,139.3
3,치기,139.2
3,불편,138.9
3,연인,137.5
3,투명,137.3
3,감당,136.8
3,빌어,136.7
3,하하,135.6
3,더니,135.5
3,한마디,135.3
3,직하,135.2
3,여기저기,135.1
3,만난,135.1
3,깜짝,134.8
3,자주,134.2
3,애매,134.1
3,찬란,133.9
3,연한,133.6
3,키스,133.6
3,여주,133.3
3,하든,133.2
3,당하,132.9
3,갈수록,132.3
3,두려움,131.9
3,오후,131.9
3,욕심,131.4
3,머리 발끝,131.3
3,바로 지금,131.2
3,아무 걱정,130.7
3,따라서,129.8
3,두드,129.7
3,카페,129.5
3,연하,129.4
3,전화기,129.4
3,마법,129.0
3,환상,127.3
3,자랑,127.2
3,확신,126.9
3,하루하루,126.8
3,근대,126.5
3,귓가,126.0
3,희망,125.7
3,가라,125.4
3,장면,125.3
3,스물,125.0
3,나니,124.9
3,전해,124.9
3,지금 이대,124.8
3,그거,124.7
3,확인,124.3
3,더욱,124.2
3,어안,124.0
3,자유로,123.9
3,어어,123.6
3,차라리,123.3
3,정답,123.1
3,푸른,122.4
3,온종일,122.3
3,조각,122.3
3,맘껏,122.2
3,드라마,121.7
3,이처럼,121.5
3,인정,121.3
3,이기,121.1
3,지네,121.0
3,그린,120.6
3,온도,120.5
3,농담,120.4
3,무언가,119.8
3,손짓,119.6
3,일지,119.0
3,별거,118.7
3,평소,118.6
3,노력,118.6
3,방안,118.5
3,주문,118.5
3,상황,118.3
3,반대,117.6
3,해하,117.3
3,어간,117.1
3,마음대로,116.7
3,담배,116.2
3,가게,115.3
3,마음속,115.2
3,고요,115.1
3,햇빛,114.8
3,사소,114.1
3,핑계,113.7
3,유일,113.5
3,의심,113.2
3,몸짓,112.4
3,화가,112.3
3,관계,112.2
3,머릴,111.2
3,가오,111.2
3,오기,111.1
3,발자국,110.7
3,서면,110.2
3,이루,109.5
3,오른,109.1
3,별일,108.9
3,마디,108.5
3,가시,108.3
3,불어,108.1
3,누굴,108.0
3,버릇,107.8
3,종이,107.6
3,서두,106.3
3,별빛,105.6
3,창밖,105.6
3,화장,105.5
3,우리 우리,105.2
3,예감,105.0
3,서서,104.3
3,궁금,104.1
3,더러,104.1
3,내기,102.7
3,피하,102.5
3,과거,101.8
3,조금 조금,101.6
3,전하,101.4
3,기적,101.3
3,주머니,101.1
3,며칠,100.7
3,건가,99.7
3,부담,99.7
3,상처,99.5
3,지난,98.9
3,대한,98.7
3,생각 오늘,98.5
3,억지로,97.7
3,제대로,96.8
3,우산,96.4
3,까운,96.3
3,제자리,96.3
3,리기,95.7
3,나라,95.2
3,대하,94.1
3,문득,94.1
3,거릴,93.5
3,웃기,93.3
3,주저,92.9
3,구석,92.7
3,겨우,92.3
3,안개,92.0
3,부서,90.7
3,외로움,90.2
3,근거,89.9
3,참고,89.6
3,안해,89.4
3,무도,88.8
3,활짝,88.6
3,정리,88.0
3,거짓,87.2
3,어찌,87.0
3,온기,86.7
3,뒤척,86.2
3,설레임,84.6
3,연습,84.2
3,소녀,84.0
3,침묵,83.8
3,야만,83.8
3,눈동자,83.6
3,힘껏,83.5
3,오늘 우리,83.2
3,때로는,82.8
3,저리,82.7
3,다린,82.1
3,거려,81.2
3,이상은,81.0
3,근거리,80.7
3,올해,80.5
3,바라지,79.8
3,인걸,79.5
3,우지,78.7
3,가로등,78.7
3,가나,78.3
3,무너,78.1
3,리도,77.9
3,노을,76.8
3,영혼,76.6
3,는가,76.3
3,허락,75.8
3,모래,75.7
3,무심,75.3
3,우연,75.0
3,진실,74.9
3,아직까지,74.8
3,나인,74.6
3,감기,74.6
3,끝내,74.5
3,부시,74.4
3,무얼,74.2
3,오랫동안,73.8
3,거란,73.8
3,달래,72.9
3,한지,72.7
3,라라라라,72.6
3,고장,72.1
3,풍경,72.0
3,레게,71.5
3,주치,71.4
3,선물,71.1
3,편안,71.1
3,하나로,70.3
3,소원,70.0
3,차오,70.0
3,다행,69.8
3,채운,69.7
3,편이,69.5
3,여서,69.4
3,리다,69.2
3,다운,69.0
3,고요한,67.6
3,그늘,67.4
3,손길,65.5
3,기하,65.5
3,순수,65.5
3,어깨 기대,65.2
3,내야,65.1
3,무지개,64.8
3,여운,64.3
3,맴도,63.3
3,주기,63.3
3,골목길,63.2
3,고마,63.2
3,런가,63.0
3,살랑,62.7
3,감사,62.5
3,고도,62.1
3,모자라,62.1
3,시원 바람,60.7
3,오히려,58.8
3,이도,58.3
3,회하,57.4
3,음으로,57.2
3,하라,56.8
3,조금 다가,56.7
3,잡지,56.1
3,조그만,56.0
3,주네,55.2
3,시간 지나,54.9
3,습관,54.2
3,한순간,53.8
3,흔적,53.8
3,아무 의미,53.6
3,다정,53.5
3,사뿐,53.3
3,물든,53.1
3,하필,52.4
3,언덕,52.2
3,희미,51.9
3,속삭임,51.5
3,헤어,51.3
3,자꾸 자꾸,50.8
3,다만,50.5
3,여가,50.4
3,하루 지나,50.1
3,옛날,49.7
3,간절,49.3
3,별처럼,48.8
3,나무,48.5
3,그땐,47.2
3,라며,47.2
3,믿음,46.1
3,창가,45.6
3,맑은,45.0
3,돌이,44.8
3,변명,44.6
3,천사,44.1
3,라만,43.7
3,자존심,43.6
3,보석,43.5
3,하늘 아래,43.1
3,고통,42.2
3,이제야,42.1
3,다짐,41.7
3,하단,41.6
3,우리 시간,41.4
3,안부,40.6
3,여야,40.4
3,가끔 생각,39.3
3,소용,38.4
3,사람인,38.2
3,부탁,37.2
3,소식,36.6
3,방울,36.5
3,겨울,35.9
3,가요,34.6
3,모자,34.4
3,서성,33.1
3,아오지,32.9
3,번만,32.4
3,눈물,32.3
3,그동안,31.3
3,기다림,31.1
3,수만,30.8
3,사랑,29.7
3,시리,29.6
3,인연,29.5
3,시절,28.5
3,생각 우리,27.4
3,사람 모두,26.3
3,그날,25.6
3,지나 가면,24.5
3,세상 우리,23.7
3,마음 마음,23.1
3,우리 서로,23.1
3,갈라,22.9
3,모습 그대로,22.5
3,미련,22.4
3,보아,21.8
3,축복,21.8
3,아쉬움,21.2
3,순간 순간,21.1
3,만남,20.9
3,지난날,20.7
3,간직,20.6
3,사람과,20.4
3,뒷모습,19.9
3,사라 지지,19.1
3,치도,18.4
3,파서,17.9
3,다가 다가,17.7
3,아름 다운,17.5
3,이토,16.7
3,걸음 걸음,16.5
3,라라,16.0
3,숨결,16.0
3,빈자리,15.4
3,행운,15.0
3,안녕,14.8
3,라라라,14.7
3,었어,14.6
3,오래전,13.3
3,레이,12.8
3,노래 노래,12.8
3,아직 아직,12.5
3,입맞춤,12.2
3,봄날,12.1
3,외면,11.4
3,일인,10.5
3,어떡,10.5
3,여름밤,10.2
3,세상 사람,10.0
3,낙엽,9.7
3,장미,9.5
3,변치,8.4
3,추억,8.0
3,지우,7.3
3,빗물,7.2
3,계절,7.1
3,첫사랑,7.1
3,용서,6.6
3,편지,6.6
3,웠던,6.4
3,시간 우리,6.4
3,훗날,5.9
3,지나 시간,5.9
3,보고 보고,5.5
3,시간 시간,5.5
3,가을,5.5
3,바람 불어,5.4
3,한단,5.4
3,미안 미안,4.9
3,우리 처음,4.3
3,꽃처럼,4.2
3,어요,4.1
3,사랑 노래,3.6
3,었다,3.6
3,부디,3.1
3,슬픔,2.9
3,벚꽃,2.8
3,그리움,2.4
3,하루 하루,2.3
3,마음 모두,2.1
3,사랑 지금,1.7
3,세월,1.7
3,원망,1.6
3,결혼,1.5
3,꽃잎,1.4
3,처음 만난,1.3
3,다른 사람,1.3
3,세상 아름,1.2
3,기쁨,1.0
3,아픔,1.0
3,사랑 아직,0.6
3,사랑 오늘,0.6
3,기억 우리,0.6
3,그때 우리,0.5
3,차마,0.5
3,보고 어서,0.5
3,더라면,0.5
3,이별,0.5
3,우리 추억,0.4
3,가슴속,0.4
3,그때 그때,0.4
3,오늘 사랑,0.4
3,사람 사람,0.4
3,당신,0.4
3,사랑 시작,0.4
3,세상 사랑,0.4
3,지금 사랑,0.4
3,사랑 한단,0.4
3,우리 기억,0.4
3,기억 기억,0.4
3,여요,0.4
3,마음 사랑,0.4
3,사랑 이란,0.4
3,하나요,0.4
3,봄바람,0.4
3,한번 한번,0.4
3,생각 사랑,0.4
3,사랑 모두,0.4
3,사랑 시간,0.4
3,우리 사랑,0.4
3,만큼 사랑,0.4
3,사랑 세상,0.4
3,사랑 아무,0.4
3,사랑 우리,0.4
3,크리스마스,0.4
3,사랑 하니,0.4
3,아름 웠던,0.4
3,사랑 행복,0.4
3,사랑 마음,0.3
3,사랑 만큼,0.3
3,행복 행복,0.3
3,행복 사랑,0.3
3,서로 사랑,0.3
3,그대 오늘,0.3
3,그대만,0.3
3,언제 사랑,0.3
3,그대,0.3
3,사랑 언제,0.3
3,사랑 사랑,0.3
3,영원 사랑,0.3
3,사랑 사람,0.3
3,그대 생각,0.3
3,생각 그대,0.3
3,아직 사랑,0.3
3,가슴 사랑,0.3
3,우리 헤어,0.3
3,다른 사랑,0.3
3,그대 모습,0.3
3,그대 얼굴,0.3
3,기억 사랑,0.3
3,안녕 안녕,0.3
3,우리 이별,0.3
3,사랑 기억,0.3
3,혼자 사랑,0.3
3,사람 사랑,0.3
3,그대 우리,0.3
3,오늘 그대,0.3
3,그대 마음,0.3
3,눈물 사랑,0.3
3,사랑 사랑 사랑,0.3
3,그대 미소,0.3
3,아름 답던,0.3
3,사랑 영원,0.3
3,답던,0.3
3,바보 사랑,0.3
3,사람 그대,0.3
3,그대 어요,0.3
3,사랑 이별,0.3
3,언제 그대,0.3
3,마음 그대,0.3
3,반말,0.3
3,어요 사랑,0.3
3,그대 세상,0.3
3,어요 그대,0.3
3,그대 기억,0.3
3,그대 그대,0.3
3,그대 사람,0.3
3,사랑 어요,0.3
3,그대 영원,0.3
3,눈물 그대,0.3
3,사랑 그대,0.3
3,사랑 눈물,0.3
3,그대 사랑,0.3
3,그대 그대 그대,0.3
3,사랑 사랑 사랑 사랑,0.3
