Topic,word,per
3,의도,5.3
3,남자,5.3
3,마한,5.3
3,지긋지긋,5.3
3,찬란,5.3
3,봄날,5.3
3,활짝,5.3
3,두운,5.3
3,마지막,5.3
3,아들,5.3
3,고민,5.2
3,때문,5.2
3,나은,5.2
3,다린,5.2
3,여름,5.1
3,새벽,5.0
3,느낌,5.0
3,이해,5.0
3,아래,4.9
3,머리,4.9
3,모자라,4.9
3,가면,4.8
3,기대,4.8
3,아야,4.7
3,얼굴,4.7
3,겨울,4.7
3,고개,4.7
3,랄라라,4.6
3,심장,4.6
3,기도,4.6
3,문제,4.5
3,이란,4.4
3,존재,4.4
3,점점,4.4
3,완벽,4.4
3,준비,4.3
3,진짜,4.3
3,홀로 피어,4.3
3,분위기,4.3
3,아버,4.3
3,지독,4.3
3,무게,4.3
3,모습 그대로,4.3
3,아무 거나,4.3
3,선택,4.3
3,멋대로,4.3
3,파도 노래,4.3
3,듯이,4.3
3,부질,4.3
3,인하,4.3
3,이별 실감,4.3
3,실감,4.3
3,세상 사랑,4.3
3,우리 마음,4.3
3,갈증,4.3
3,태양 영원,4.3
3,오늘 지나,4.3
3,나은 사람,4.3
3,그땐,4.3
3,가득,4.3
3,동안,4.3
3,다린 지금,4.3
3,더욱,4.3
3,지나 지나,4.2
3,대답,4.2
3,내겐,4.2
3,너희,4.2
3,자신,4.2
3,거기,4.2
3,과정,4.1
3,여전,4.1
3,이상,4.1
3,수록,4.1
3,문득,4.1
3,문득 생각,4.1
3,거란,4.0
3,음악,4.0
3,특별,4.0
3,이유,4.0
3,재미,4.0
3,그게,3.9
3,물어,3.9
3,발걸음,3.9
3,창문,3.8
3,일지,3.8
3,마다,3.7
3,우릴,3.7
3,어른,3.7
3,사진,3.7
3,가지,3.7
3,회하,3.7
3,첫사랑,3.7
3,장미꽃,3.7
3,하니,3.6
3,겨우,3.6
3,따윈,3.6
3,그리움,3.6
3,부족,3.6
3,무너,3.6
3,누가,3.6
3,피해,3.5
3,게로,3.5
3,시선,3.5
3,끝내,3.5
3,오지,3.4
3,아마 우리,3.4
3,오늘이,3.4
3,나름,3.4
3,불쑥,3.3
3,도착,3.3
3,아무 보이,3.3
3,이처럼,3.3
3,자라,3.3
3,아무 생각,3.3
3,익숙 서로,3.3
3,팔로,3.3
3,여름밤,3.3
3,불타,3.3
3,올해,3.3
3,마찬가지,3.3
3,나침반,3.3
3,전부 조금,3.3
3,앨범,3.3
3,지금 모습,3.3
3,예전,3.3
3,다지,3.3
3,가시,3.3
3,기타,3.3
3,원래,3.3
3,이상 지지,3.3
3,파란,3.3
3,소릴,3.3
3,날씨,3.3
3,보아,3.3
3,생각 오늘,3.3
3,꽃가루,3.3
3,크리스마스,3.3
3,성장,3.3
3,피어 노래,3.3
3,정신,3.3
3,돌리지,3.3
3,아름 기억,3.3
3,사람 사람,3.3
3,기억 지금,3.3
3,외로움,3.3
3,주렴,3.3
3,돌이,3.3
3,반쪽,3.3
3,아름 다운,3.3
3,순간 영원,3.3
3,더라도,3.3
3,마음 모두,3.3
3,때로는,3.3
3,각하,3.3
3,시간 사랑,3.3
3,부자,3.3
3,지금 지금,3.3
3,직하,3.3
3,여주,3.3
3,답지,3.3
3,알람,3.3
3,려고,3.3
3,방심,3.3
3,다른 다른,3.3
3,내일 조금,3.3
3,위해 매일,3.3
3,과거,3.3
3,아지 달빛,3.3
3,부정,3.3
3,사람 하늘,3.3
3,리듬,3.3
3,자주,3.3
3,시작,3.3
3,생각 지금,3.3
3,순간 아름,3.2
3,행동,3.2
3,아주 오래,3.2
3,불안,3.2
3,먼지,3.2
3,아직 사랑,3.2
3,조명,3.2
3,실수,3.1
3,아지,3.1
3,결말,3.1
3,어디 사랑,3.1
3,수고,3.1
3,천국,3.1
3,마주,3.0
3,바람,3.0
3,필요,3.0
3,시간 기억,3.0
3,직할,3.0
3,요즘,2.9
3,피고,2.9
3,미움,2.9
3,보지,2.9
3,번쩍,2.9
3,외면,2.9
3,엄마,2.9
3,연인,2.9
3,어둠,2.8
3,만난,2.7
3,마저,2.7
3,한숨,2.7
3,소나기,2.7
3,두드,2.7
3,헤엄,2.7
3,혹시,2.7
3,어깰,2.7
3,솔직,2.7
3,기회,2.6
3,가사,2.6
3,어안,2.6
3,역시,2.6
3,순수,2.6
3,하진,2.5
3,작년,2.5
3,감고,2.5
3,홀로 노래,2.5
3,반짝,2.5
3,인사,2.5
3,야만,2.5
3,희미,2.4
3,하루 종일,2.4
3,고백,2.4
3,꿈속,2.3
3,핸드폰,2.3
3,가야,2.3
3,그대로 그대로,2.3
3,시간 모자라,2.3
3,기다림,2.3
3,잘못,2.3
3,음으로,2.3
3,매번,2.3
3,사랑 만큼,2.3
3,보기,2.3
3,버려진,2.3
3,대가,2.3
3,생각 눈물,2.3
3,덕분,2.3
3,진짜 모습,2.3
3,며칠,2.3
3,피어 우리,2.3
3,색색,2.3
3,미소 영원,2.3
3,중독,2.3
3,래서,2.3
3,사람 위로,2.3
3,온통,2.3
3,조금 지금,2.3
3,사람 언제,2.3
3,하늘 바다,2.3
3,처음 별빛,2.3
3,다만,2.3
3,전하,2.3
3,지도 지도,2.3
3,골프,2.3
3,점점 희미,2.3
3,짜증,2.3
3,우리 비밀,2.3
3,당장,2.3
3,스레,2.3
3,거짓말,2.3
3,먹구름,2.3
3,낯선,2.3
3,내야,2.3
3,그때 사랑,2.3
3,다도,2.3
3,이토,2.3
3,우리 사이,2.3
3,이상하,2.3
3,옛날,2.3
3,사랑 이란,2.3
3,잔잔,2.3
3,절대,2.3
3,일어,2.3
3,무인도,2.3
3,니야,2.3
3,건너,2.3
3,발자국,2.3
3,호흡,2.3
3,키스,2.3
3,수가,2.3
3,이보,2.3
3,황홀,2.3
3,인지,2.3
3,개지,2.2
3,혼자 생각,2.2
3,조각,2.2
3,향기도,2.2
3,해지,2.2
3,종일,2.2
3,미련,2.2
3,콧노래,2.2
3,가난,2.2
3,홍대,2.2
3,숨소리,2.2
3,시절,2.2
3,색깔,2.2
3,뒤돌 아보,2.2
3,뒤돌,2.2
3,기억 기억,2.2
3,제발,2.2
3,마음 기억,2.1
3,점일,2.1
3,갑자기,2.1
3,머릿속,2.1
3,표정,2.1
3,지금 순간,2.1
3,무슨,2.0
3,이나,2.0
3,크게,2.0
3,가도,2.0
3,자고,2.0
3,하루,2.0
3,편안,1.9
3,소식,1.9
3,연습,1.9
3,관심,1.9
3,유난,1.9
3,이제야,1.9
3,은지,1.8
3,구름,1.8
3,최선,1.8
3,라서,1.8
3,기억 하니,1.8
3,악몽,1.7
3,나무,1.7
3,도로,1.7
3,어제,1.7
3,세계,1.7
3,한단,1.6
3,사랑 한단,1.6
3,외로,1.6
3,어쩜,1.6
3,만남,1.6
3,가까이,1.6
3,인생,1.6
3,나날,1.6
3,성공,1.6
3,응원,1.6
3,고서,1.6
3,밤새,1.5
3,리도,1.5
3,잡고,1.5
3,가기,1.5
3,웃음,1.5
3,눈치,1.5
3,목소리,1.5
3,사랑 사람,1.5
3,피곤,1.5
3,지하,1.5
3,가운,1.5
3,오른,1.5
3,어딘가,1.5
3,벌써,1.5
3,려면,1.5
3,사람 생각,1.5
3,현실,1.4
3,다음,1.4
3,숨결,1.4
3,달리,1.4
3,희망이,1.4
3,망치,1.4
3,외치,1.4
3,조차,1.4
3,보이지,1.4
3,계절 사랑,1.4
3,일도,1.4
3,상상,1.4
3,미안,1.4
3,라보,1.4
3,내게로,1.4
3,어진,1.3
3,얘길,1.3
3,자리,1.3
3,공기,1.3
3,시리,1.3
3,세상 아름,1.3
3,맘속,1.3
3,스스로,1.3
3,그대로 그대로 그대로,1.3
3,만큼 지금,1.3
3,부담,1.3
3,조심,1.3
3,그것,1.3
3,휴식,1.3
3,갈래,1.3
3,대신,1.3
3,계획,1.3
3,한강,1.3
3,어차피,1.3
3,촛불,1.3
3,오늘 내일,1.3
3,버릇,1.3
3,화가,1.3
3,어간,1.3
3,가방,1.3
3,고통,1.3
3,갈리,1.3
3,제대로,1.3
3,청춘,1.3
3,기지개,1.3
3,불빛,1.3
3,주제,1.3
3,구들,1.3
3,기쁨,1.3
3,희망,1.3
3,차려,1.3
3,기억 사랑,1.3
3,고이,1.3
3,빌어,1.3
3,투하,1.3
3,몸부림,1.3
3,영웅,1.3
3,콧대,1.3
3,모래,1.3
3,어진 우리,1.3
3,우리 마지막,1.3
3,창밖,1.3
3,지금 모습 그대로,1.3
3,세상 사람,1.3
3,망설,1.3
3,하든,1.3
3,비틀,1.3
3,간직,1.3
3,편지,1.3
3,얼마,1.3
3,주머니,1.3
3,하진 생각,1.3
3,신발,1.3
3,고요한 마음,1.3
3,고요한,1.3
3,제일,1.3
3,신기루,1.3
3,아무 아무,1.3
3,몰래 몰래,1.3
3,불편,1.3
3,가오,1.3
3,연하,1.3
3,시가,1.3
3,시계,1.3
3,별로,1.3
3,금방,1.3
3,내겐 아직,1.3
3,웃기,1.3
3,타이밍,1.3
3,선명,1.3
3,번지,1.3
3,듯이 사랑,1.3
3,지구,1.3
3,멀리 멀리,1.3
3,엉망,1.3
3,절망,1.3
3,몸짓,1.3
3,다리 면서,1.3
3,꼬리,1.3
3,부서,1.3
3,하늘 아래,1.3
3,마음 마음,1.3
3,깊이,1.3
3,치면,1.3
3,기억 오늘,1.3
3,건배,1.3
3,보랏빛,1.3
3,그녀,1.3
3,충분,1.3
3,살짝,1.3
3,우리 우리,1.3
3,당신,1.3
3,만난 그날,1.3
3,처음 만난 그날,1.3
3,사랑 어요,1.3
3,지금 달리,1.3
3,처음 만난,1.3
3,세상 아직,1.3
3,여자,1.2
3,은하수,1.2
3,는가,1.2
3,초록빛,1.1
3,감정 그때,1.1
3,귓가,1.1
3,커피,1.1
3,리나,1.0
3,훗날,1.0
3,사랑 시간,1.0
3,둘이서,0.9
3,기억 생각,0.9
3,다리 이별,0.9
3,서부,0.9
3,가득 시간,0.9
3,이면,0.8
3,아직 시간,0.8
3,용기,0.7
3,아해,0.7
3,밀면,0.7
3,무엇,0.7
3,담배,0.7
3,슬픔,0.6
3,그거,0.6
3,지면,0.6
3,착각,0.5
3,서면,0.5
3,풍경,0.5
3,사랑 바보,0.5
3,마음속,0.5
3,종이,0.5
3,면서,0.5
3,가라,0.5
3,하루 하루,0.4
3,비교,0.4
3,치도,0.4
3,방법,0.4
3,남아,0.4
3,뒤척,0.4
3,이름,0.4
3,한마디,0.4
3,이상은,0.4
3,다른 여자,0.4
3,그대 사랑,0.4
3,안고,0.4
3,인걸,0.4
3,한지,0.4
3,주인공,0.4
3,지루,0.4
3,정해진,0.4
3,지기,0.4
3,타오,0.4
3,사랑 그대,0.4
3,마음 그대,0.4
3,크게 우리,0.4
3,정원,0.4
3,생각 사랑,0.4
3,달라,0.4
3,사랑 시간 기억,0.4
3,주저,0.4
3,한참,0.4
3,내지,0.4
3,무심,0.4
3,걱정 처음,0.4
3,송이,0.4
3,바로,0.4
3,멍하니,0.4
3,근대,0.4
3,가장,0.4
3,여태,0.4
3,데리,0.4
3,먼저,0.4
3,흥미,0.4
3,적당,0.4
3,저기,0.4
3,우리 시간,0.4
3,기하,0.4
3,그대 마음,0.4
3,기억 마음,0.4
3,중요,0.4
3,질투,0.4
3,진실,0.4
3,마음 사랑,0.4
3,원망,0.4
3,흠뻑,0.4
3,변치,0.4
3,친구 생각,0.4
3,버티고,0.4
3,노래방,0.4
3,두리,0.4
3,마음대로,0.4
3,하루하루,0.4
3,입김,0.4
3,변화,0.4
3,지금 어디,0.4
3,어요,0.4
3,부디,0.4
3,바보,0.4
3,달이,0.4
3,시간 지나,0.4
3,공간,0.4
3,장난,0.4
3,입맞춤,0.4
3,부시,0.4
3,점점 가까이,0.4
3,맘대로,0.4
3,실컷,0.4
3,텅텅,0.3
3,태양 아래,0.3
3,헤어,0.3
3,날개,0.3
3,고마,0.3
3,말투,0.3
3,순간 매일,0.3
3,어제 오늘,0.3
3,지게,0.3
3,나니,0.3
3,차라리,0.3
3,자유,0.3
3,주말,0.3
3,비행,0.3
3,유일,0.3
3,영화,0.3
3,굳이,0.3
3,우리 사랑,0.3
3,진지,0.3
3,어요 사랑,0.3
3,수가 어요 사랑,0.3
3,텐션,0.3
3,어보,0.3
3,거지,0.3
3,햇살,0.3
3,기억 우리,0.3
3,마치,0.3
3,따위,0.3
3,침대,0.3
3,대체,0.3
3,그대,0.3
3,숨기,0.3
3,걷기,0.3
3,출구,0.3
3,바깥,0.3
3,하자,0.3
3,사방,0.3
3,상관,0.3
3,표현,0.3
3,수가 어요,0.3
3,핑계,0.3
3,절대로,0.3
3,추락,0.3
3,사랑 얘기,0.3
3,어색,0.3
3,서울,0.3
3,아버지,0.3
3,말로,0.3
3,발끝,0.3
3,웠던,0.3
3,어도 어도,0.3
3,손목,0.3
3,한순간,0.3
3,보고서,0.3
3,그림자,0.3
3,그림,0.3
3,완성,0.3
3,빙빙,0.3
3,아름 웠던,0.3
3,다운 아름,0.3
3,라가,0.3
3,높이,0.3
3,아내,0.3
3,목걸이,0.3
3,기적,0.3
3,발견,0.3
3,문자,0.3
3,나나,0.3
3,타고,0.3
3,거대,0.3
3,서서,0.3
3,바닥,0.3
3,아무 일도,0.3
3,상상 상상,0.3
3,경고,0.3
3,나라,0.3
3,번만,0.3
3,소파,0.3
3,습관,0.3
3,거울,0.3
3,나야,0.3
3,흔적,0.3
3,공기 바람,0.3
3,도시,0.3
3,환상,0.3
3,우리 처음,0.3
3,세상 무너,0.3
3,부러,0.3
3,우리 겨울,0.3
3,온몸,0.3
3,불어,0.3
3,움직,0.3
3,행운,0.3
3,어둠 사이,0.3
3,다리 어둠,0.3
3,지금 우리,0.3
3,줄기,0.3
3,무렵,0.3
3,가요,0.3
3,이루,0.3
3,개뿔,0.3
3,힘껏,0.3
3,고뇌,0.3
3,포기,0.3
3,고단,0.3
3,이순,0.3
3,놀이,0.3
3,거세,0.3
3,장면,0.3
3,머릴,0.3
3,오랫동안,0.3
3,소원,0.3
3,뚝뚝,0.3
3,치기,0.3
3,다행,0.3
3,별일,0.3
3,아직 다가,0.3
3,유혹,0.3
3,하나로,0.3
3,게라,0.3
3,이후,0.3
3,연구,0.3
3,조금 이유,0.3
3,우리 아무,0.3
3,대화,0.3
3,걸음걸이,0.3
3,어어,0.3
3,조절,0.3
3,신비,0.3
3,차라리 기적,0.3
3,바람 불어,0.3
3,감당,0.3
3,자연,0.3
3,걸음,0.3
3,뭔가,0.3
3,너머,0.3
3,가려진,0.3
3,반복,0.3
3,침묵,0.3
3,왼손,0.3
3,어쨌 거나,0.3
3,어쨌,0.3
3,우리 시작,0.3
3,사람인,0.3
3,사랑 후회,0.3
3,혼자 시간,0.3
3,녀석,0.3
3,개진,0.3
3,하루 종일 어도,0.3
3,종일 어도,0.3
3,주기,0.3
3,최고,0.3
3,한잔,0.3
3,부신,0.3
3,선물,0.3
3,온기,0.3
3,후회 우리,0.3
3,망설 이지,0.3
3,시간 벌써,0.3
3,채운,0.3
3,달라 지금,0.3
3,일상,0.3
3,여야,0.3
3,사랑 세상,0.3
3,었어,0.3
3,회색,0.3
3,말리,0.3
3,어선,0.3
3,우산,0.3
3,조금 다가,0.3
3,구나,0.3
3,혼란,0.3
3,그대 어요,0.3
3,흉터,0.3
3,그대 시간,0.3
3,마냥,0.3
3,하늘 위로,0.3
3,레게,0.3
3,라가 소리,0.3
3,자유로,0.3
3,내일 그대,0.3
3,홀린,0.3
3,민트,0.3
3,어디 어요,0.3
3,세상 더라도,0.3
3,일수,0.3
3,확실,0.3
3,조여,0.3
3,일인,0.3
3,어깨 기대,0.3
3,차도,0.3
3,사소,0.3
3,어디 세상,0.3
3,그대 생각,0.3
3,반딧불,0.3
3,그대 그대,0.3
3,사랑 느낌,0.3
3,대로 그게,0.3
3,반짝 우리,0.3
3,조금 가까이,0.3
3,갈수록,0.3
3,나이,0.3
3,똑똑,0.3
3,하나로 충분,0.3
3,푸른,0.3
3,내자,0.3
3,가보,0.3
3,아이스크림,0.3
3,조금 멀리,0.3
3,대로 대로,0.3
3,세상 가슴,0.3
3,조금 조금,0.3
3,네겐,0.3
3,보라,0.3
3,오늘 그대,0.3
3,밤하늘,0.3
3,게로 전부,0.3
3,간다,0.3
3,니니,0.3
3,훌쩍,0.3
3,그대 모습,0.3
3,그대만,0.3
3,커버,0.3
3,사랑 이유,0.3
3,기억 눈물,0.3
3,시간 시간,0.3
3,무릎,0.3
3,세상 가장,0.3
3,평화,0.3
3,멀리 사라,0.3
3,니지,0.3
3,우리 세상,0.3
3,맘껏,0.3
3,기운,0.3
3,사랑 우리,0.3
3,나일,0.3
3,대해,0.3
3,우리 우리 우리 우리,0.3
3,예고,0.3
3,어깨,0.3
3,바람 타고,0.3
3,그린,0.3
3,우리 우리 우리,0.3
3,그때 우리,0.3
3,걱정 모두,0.3
3,나기,0.3
3,자꾸 자꾸,0.3
3,한계,0.3
3,거릴,0.3
3,아름 다운 그대,0.3
3,다운 그대,0.3
3,물음표,0.3
3,세상 우리,0.3
3,힐끔,0.3
3,보고 그대,0.3
3,힐끔 힐끔,0.3
3,조금 조금 조금,0.3
3,회전목마,0.3
3,살짝 살짝,0.3
3,기고,0.3
3,자꾸만,0.3
3,발짝,0.3
3,어머,0.3
3,지하방,0.3
3,자꾸만 오늘,0.3
