song_id,song_name,artist,album,Like_Count,Lyric,cover_url,words
32352195,You and I,네이비쿼카(NavyQuokka),You and I,[50],너와 난 Never Ending Story  부를게 이 Melody  이 노랠 들어줘 손 놓지 말아 줘  You and I Happy Ending  들려줘 네 멜로디  이 노랜 영원히  어젯밤 잠들기 전 따뜻한 온기와  너와 나눈 이야기들이 내 곁을 맴돌아  Like We're in Neverland  우리 노래가 영원히 끝나지 않았으면  어둠을 헤맬 때에도  이 세상이 너를 아프게 한다고 해도  내가 곁에 있을게 따스한 햇살처럼  우리 서로를 비춰줬으면 해  너와 난 Never Ending Story  부를게 이 Melody  이 노랠 들어줘 손 놓지 말아 줘  You and I Happy Ending  들려줘 네 Melody  이 노랜 영원히  어쩌면 당연할지도  모두들 새로운 사람을 만나고  헤어짐을 반복해 내가 이상한 걸까  우린 서로의 마지막 같은데  너와 난 Never Ending Story  부를게 이 Melody  이 노랠 들어줘 손 놓지 말아 줘  You and I Happy Ending  들려줘 네 Melody  이 노랜 영원히  너와 난 Never Ending Story  부를게 이 Melody  이 노랠 들어줘 손 놓지 말아 줘  You and I Happy Ending  들려줘 네 Melody  이 노랜 영원히,https://image.bugsm.co.kr/album/images/200/204251/20425119.jpg?version=20211010120018.0,"['너와', '난', 'Never', 'Ending', 'Story', '부를게', '이', 'Melody', '이', '노랠', '들어줘', '손', '놓지', '말아', '줘', 'You', 'and', 'I', 'Happy', 'Ending', '들려줘', '네', '멜로디', '이', '노랜', '영원히', '어젯밤', '잠들기', '전', '따뜻한', '온기와', '너와', '나눈', '이야기들이', '내', '곁을', '맴돌아', 'Like', ""We're"", 'in', 'Neverland', '우리', '노래가', '영원히', '끝나지', '않았으면', '어둠을', '헤맬', '때에도', '이', '세상이', '너를', '아프게', '한다고', '해도', '내가', '곁에', '있을게', '따스한', '햇살처럼', '우리', '서로를', '비춰줬으면', '해', '너와', '난', 'Never', 'Ending', 'Story', '부를게', '이', 'Melody', '이', '노랠', '들어줘', '손', '놓지', '말아', '줘', 'You', 'and', 'I', 'Happy', 'Ending', '들려줘', '네', 'Melody', '이', '노랜', '영원히', '어쩌면', '당연할지도', '모두들', '새로운', '사람을', '만나고', '헤어짐을', '반복해', '내가', '이상한', '걸까', '우린', '서로의', '마지막', '같은데', '너와', '난', 'Never', 'Ending', 'Story', '부를게', '이', 'Melody', '이', '노랠', '들어줘', '손', '놓지', '말아', '줘', 'You', 'and', 'I', 'Happy', 'Ending', '들려줘', '네', 'Melody', '이', '노랜', '영원히', '너와', '난', 'Never', 'Ending', 'Story', '부를게', '이', 'Melody', '이', '노랠', '들어줘', '손', '놓지', '말아', '줘', 'You', 'and', 'I', 'Happy', 'Ending', '들려줘', '네', 'Melody', '이', '노랜', '영원히']"
32330796,그렇게 됐나 봐 (아는 여자애 X 이민혁),이민혁,그렇게 됐나 봐 (아는 여자애 X 이민혁),[168],유난스러운 하루에 끝이 올 때쯤  너의 모습들이  아른아른 대는 걸  무슨 일일까?  머릿속 맴도는 해맑은 네 미소  도무지 알 수 없는 감정들 속에  어쩜 나 조금씩 널 기다렸나 봐  그렇게 됐나 봐  매일 보고 싶은 너  자꾸만 생각나  네가 보고 싶은 밤  멀리서만 바라보는 내 맘을 알까?  눈치를 줘봐도  혹시 너에게 난 그냥 사람?  널 보고 있어 난  이젠 말하고 싶어  오직 널 좋아할 땐 착한 사람  한걸음 가도 될까?  널 느끼고파  자꾸 보고 싶어 언제나  그렇게 됐나 봐  도무지 알 수 없는 기억들 속에  어쩜 나 조금씩 널 좋아했나 봐  그렇게 됐나 봐  지금 보고 싶은 너  자꾸만 생각나  네가 보고 싶은 밤  멀리서만 바라보는 내 맘을 알까?  눈치를 줘봐도  혹시 너에게 난 그냥 사람?  널 보고 있어 난  이젠 말하고 싶어  오직 널 좋아할 땐 착한 사람  한걸음 가도 될까?  널 느끼고파  자꾸 보고 싶어 언제나  그렇게 됐나 봐  할 말이 있어 난  잠깐이면 괜찮아  별거 아닌 얘기 같겠지만  늦출 수 없는 걸  너만 바래 왔던 내 진심을  사랑해 너만을  이젠 말하고 싶어  오직 널 좋아할 땐 착한 사람  한걸음 가도 될까?  널 느끼고파  자꾸 보고 싶어 언제나  그렇게 됐나 봐,https://image.bugsm.co.kr/album/images/200/204195/20419543.jpg?version=20211022002941.0,"['유난스러운', '하루에', '끝이', '올', '때쯤', '너의', '모습들이', '아른아른', '대는', '걸', '무슨', '일일까?', '머릿속', '맴도는', '해맑은', '네', '미소', '도무지', '알', '수', '없는', '감정들', '속에', '어쩜', '나', '조금씩', '널', '기다렸나', '봐', '그렇게', '됐나', '봐', '매일', '보고', '싶은', '너', '자꾸만', '생각나', '네가', '보고', '싶은', '밤', '멀리서만', '바라보는', '내', '맘을', '알까?', '눈치를', '줘봐도', '혹시', '너에게', '난', '그냥', '사람?', '널', '보고', '있어', '난', '이젠', '말하고', '싶어', '오직', '널', '좋아할', '땐', '착한', '사람', '한걸음', '가도', '될까?', '널', '느끼고파', '자꾸', '보고', '싶어', '언제나', '그렇게', '됐나', '봐', '도무지', '알', '수', '없는', '기억들', '속에', '어쩜', '나', '조금씩', '널', '좋아했나', '봐', '그렇게', '됐나', '봐', '지금', '보고', '싶은', '너', '자꾸만', '생각나', '네가', '보고', '싶은', '밤', '멀리서만', '바라보는', '내', '맘을', '알까?', '눈치를', '줘봐도', '혹시', '너에게', '난', '그냥', '사람?', '널', '보고', '있어', '난', '이젠', '말하고', '싶어', '오직', '널', '좋아할', '땐', '착한', '사람', '한걸음', '가도', '될까?', '널', '느끼고파', '자꾸', '보고', '싶어', '언제나', '그렇게', '됐나', '봐', '할', '말이', '있어', '난', '잠깐이면', '괜찮아', '별거', '아닌', '얘기', '같겠지만', '늦출', '수', '없는', '걸', '너만', '바래', '왔던', '내', '진심을', '사랑해', '너만을', '이젠', '말하고', '싶어', '오직', '널', '좋아할', '땐', '착한', '사람', '한걸음', '가도', '될까?', '널', '느끼고파', '자꾸', '보고', '싶어', '언제나', '그렇게', '됐나', '봐']"
6133190,나 그댈위해 시 한편을 쓰겠어,케이시,옛이야기,[916],나 그댈 위해 시 한 편을 쓰겠어  나 그대에게 못다 한 얘기 많아  차마 그때 하지 못 했었던  오래된 내 마음일지라도  받아주길 바래요  사랑한다고  그댈 향해  말을 건넬 수 있다면  떠오르는 말 단 한마디지만  종이 위에 덧없는 꾸밈을 더해  볼품없는 솜씨로 시 한 편을 쓰겠어  사랑해요  이 말도 부족해요  내 마음 다 담을 수 없죠  나 그댈 위해 시 한 편을 쓰겠어  나 그대에게 못다 한 얘기 많아  차마 그때 하지 못 했었던  오래된 내 마음일지라도  받아주길 바래요  사랑한다고  라라라라라라  사랑해요  이 말도 부족해요  내 마음 다 담을 수 없죠  그대도 나와 같은 마음이라면  그대도 나를 아직 사랑한다면  부디 가던 길 잠시 멈추고  다시 한번만 돌아 봐줘요  기다리는 나를요  사랑해요  이미 늦어버린 마음이라  더 이상은 보잘것없어도  알아주길 바래요  사랑한다고  라라라라라라  너무 멀리 돌아온 듯해  라라라라라라  그댄 어디쯤에 있나요,https://image.bugsm.co.kr/album/images/200/40665/4066596.jpg?version=20211029063820.0,"['나', '그댈', '위해', '시', '한', '편을', '쓰겠어', '나', '그대에게', '못다', '한', '얘기', '많아', '차마', '그때', '하지', '못', '했었던', '오래된', '내', '마음일지라도', '받아주길', '바래요', '사랑한다고', '그댈', '향해', '말을', '건넬', '수', '있다면', '떠오르는', '말', '단', '한마디지만', '종이', '위에', '덧없는', '꾸밈을', '더해', '볼품없는', '솜씨로', '시', '한', '편을', '쓰겠어', '사랑해요', '이', '말도', '부족해요', '내', '마음', '다', '담을', '수', '없죠', '나', '그댈', '위해', '시', '한', '편을', '쓰겠어', '나', '그대에게', '못다', '한', '얘기', '많아', '차마', '그때', '하지', '못', '했었던', '오래된', '내', '마음일지라도', '받아주길', '바래요', '사랑한다고', '라라라라라라', '사랑해요', '이', '말도', '부족해요', '내', '마음', '다', '담을', '수', '없죠', '그대도', '나와', '같은', '마음이라면', '그대도', '나를', '아직', '사랑한다면', '부디', '가던', '길', '잠시', '멈추고', '다시', '한번만', '돌아', '봐줘요', '기다리는', '나를요', '사랑해요', '이미', '늦어버린', '마음이라', '더', '이상은', '보잘것없어도', '알아주길', '바래요', '사랑한다고', '라라라라라라', '너무', '멀리', '돌아온', '듯해', '라라라라라라', '그댄', '어디쯤에', '있나요']"
6133520,셔터 (Shutter),소란(SORAN),셔터 (Shutter),[113],조금 어색해도 살짝 웃어줘  지금 좋아  조금 귀찮아도 나를 믿어줘  하루 종일  가끔은 나도 헷갈려 왜 찍고 있는지  몇 장째인지  사진 속 네 모습을 보면  어둡기만 했던 내 공간이 밝아져  어디선가 기분 좋은 바람 느껴져  내 세상은 모두 검거나 하얬는데  너라는 색감이 불어와  채워줘 특별해진 순간들을  조금 흔들려도 그게 좋았어  난 하루 종일  가끔은 너무 바빠서 할 일이 많은데  한참 동안을  사진 속 네 모습을 보면  어둡기만 했던 내 공간이 밝아져  어디선가 기분 좋은 바람 느껴져  내 세상은 모두 검거나 하얬는데  너라는 색감이 불어와  채워줘 특별해진 순간들을  I just wanna make you smile  I don't want you to be alone today  어둡기만 했던 내 공간이 밝아져  어디선가 기분 좋은 바람 느껴져  내 세상은 모두 검거나 하얬는데  너라는 색감이 불어와  채워줘 특별해진  남겨줘 시간이 지난대도  소중해진 순간들을  조금 어색해도 살짝 웃어줘  지금 좋아,https://image.bugsm.co.kr/album/images/200/40667/4066730.jpg?version=20211101063147.0,"['조금', '어색해도', '살짝', '웃어줘', '지금', '좋아', '조금', '귀찮아도', '나를', '믿어줘', '하루', '종일', '가끔은', '나도', '헷갈려', '왜', '찍고', '있는지', '몇', '장째인지', '사진', '속', '네', '모습을', '보면', '어둡기만', '했던', '내', '공간이', '밝아져', '어디선가', '기분', '좋은', '바람', '느껴져', '내', '세상은', '모두', '검거나', '하얬는데', '너라는', '색감이', '불어와', '채워줘', '특별해진', '순간들을', '조금', '흔들려도', '그게', '좋았어', '난', '하루', '종일', '가끔은', '너무', '바빠서', '할', '일이', '많은데', '한참', '동안을', '사진', '속', '네', '모습을', '보면', '어둡기만', '했던', '내', '공간이', '밝아져', '어디선가', '기분', '좋은', '바람', '느껴져', '내', '세상은', '모두', '검거나', '하얬는데', '너라는', '색감이', '불어와', '채워줘', '특별해진', '순간들을', 'I', 'just', 'wanna', 'make', 'you', 'smile', 'I', ""don't"", 'want', 'you', 'to', 'be', 'alone', 'today', '어둡기만', '했던', '내', '공간이', '밝아져', '어디선가', '기분', '좋은', '바람', '느껴져', '내', '세상은', '모두', '검거나', '하얬는데', '너라는', '색감이', '불어와', '채워줘', '특별해진', '남겨줘', '시간이', '지난대도', '소중해진', '순간들을', '조금', '어색해도', '살짝', '웃어줘', '지금', '좋아']"
32360930,Our Blue (아는 여자애 X CHEEZE (치즈)),CHEEZE(치즈),Our Blue (아는 여자애 X CHEEZE (치즈)),[105],사랑 나에겐 어려워  난 아직 서투른 걸 그래  너와 입 맞출 때도  모든 게 낯설기만 한다면  넌 어떨 거 같아 궁금해  그대도 나와 같은 생각을 할까요  사소한 일에 내는 잦은 투정도  어제 한 대활 쉽게 잊어버려도  이 모든 걸 다 사랑해 주는  단 한 사람 바로 너  summer bringing in love songs  햇빛 사이로 웃는 네 모습을 보며  매일 듣곤 해  이렇게 예쁜 널 담고 싶은 계절인데  넌 또 내 맘 빨갛게  물들인대도 좋아 이 여름 끝에서  손을 잡고  우리의 노래가 끝날 때까지  오늘은 힘든 하룰 보냈어  그래서 말이야  날 감싸 안아주고 네 비밀을 말해줘  너의 품 안에서 날 감싸고  듣고 싶은 얘기 밤새 해주면  널 지켜줄게  소중한 걸 이 밤에  네게 기대 네 품에 안겨  누군갈 아껴줄 수 있는 마음도  소중하게 다룰 수 있는 것도  이 모든 걸 다 알게 해줬던  단 한 사람 바로 너  summer bringing in love songs  햇빛 사이로 웃는 네 모습을 보며  매일 듣곤 해  이렇게 예쁜 널 담고 싶은 계절인데  넌 또 내 맘 빨갛게  물들인대도 좋아 이 여름 끝에서  손을 잡고  우리의 노래가 끝날 때까지  our blue our love  푸른 계절의 향기는  꽃내음을 담은 채 너와  사랑의 노랠 불러  summer bringing in love songs  햇빛 사이로 웃는 네 모습을 보며  매일 듣곤 해  이렇게 예쁜 널 담고 싶은 계절인데  넌 또 내 맘 빨갛게  물들인대도 좋아 이 여름 끝에서  손을 잡고  우리의 노래가 끝날 때까지,https://image.bugsm.co.kr/album/images/200/204272/20427294.jpg?version=20211022011714.0,"['사랑', '나에겐', '어려워', '난', '아직', '서투른', '걸', '그래', '너와', '입', '맞출', '때도', '모든', '게', '낯설기만', '한다면', '넌', '어떨', '거', '같아', '궁금해', '그대도', '나와', '같은', '생각을', '할까요', '사소한', '일에', '내는', '잦은', '투정도', '어제', '한', '대활', '쉽게', '잊어버려도', '이', '모든', '걸', '다', '사랑해', '주는', '단', '한', '사람', '바로', '너', 'summer', 'bringing', 'in', 'love', 'songs', '햇빛', '사이로', '웃는', '네', '모습을', '보며', '매일', '듣곤', '해', '이렇게', '예쁜', '널', '담고', '싶은', '계절인데', '넌', '또', '내', '맘', '빨갛게', '물들인대도', '좋아', '이', '여름', '끝에서', '손을', '잡고', '우리의', '노래가', '끝날', '때까지', '오늘은', '힘든', '하룰', '보냈어', '그래서', '말이야', '날', '감싸', '안아주고', '네', '비밀을', '말해줘', '너의', '품', '안에서', '날', '감싸고', '듣고', '싶은', '얘기', '밤새', '해주면', '널', '지켜줄게', '소중한', '걸', '이', '밤에', '네게', '기대', '네', '품에', '안겨', '누군갈', '아껴줄', '수', '있는', '마음도', '소중하게', '다룰', '수', '있는', '것도', '이', '모든', '걸', '다', '알게', '해줬던', '단', '한', '사람', '바로', '너', 'summer', 'bringing', 'in', 'love', 'songs', '햇빛', '사이로', '웃는', '네', '모습을', '보며', '매일', '듣곤', '해', '이렇게', '예쁜', '널', '담고', '싶은', '계절인데', '넌', '또', '내', '맘', '빨갛게', '물들인대도', '좋아', '이', '여름', '끝에서', '손을', '잡고', '우리의', '노래가', '끝날', '때까지', 'our', 'blue', 'our', 'love', '푸른', '계절의', '향기는', '꽃내음을', '담은', '채', '너와', '사랑의', '노랠', '불러', 'summer', 'bringing', 'in', 'love', 'songs', '햇빛', '사이로', '웃는', '네', '모습을', '보며', '매일', '듣곤', '해', '이렇게', '예쁜', '널', '담고', '싶은', '계절인데', '넌', '또', '내', '맘', '빨갛게', '물들인대도', '좋아', '이', '여름', '끝에서', '손을', '잡고', '우리의', '노래가', '끝날', '때까지']"
6132229,Hold Me Back,씨엔블루(CNBLUE),WANTED,[81],Hello 그동안 말 못 했었던  고백을 하고 싶어  Follow 눈이 가  너의 예쁜 눈이 내겐  So Beautiful love oh  널 처음 볼 때부터  난 너로 가득해  너로 채우고 싶어  네 얼굴 목소리 떠올리면  설레는 이 맘 사랑일까  Somebody Hold Me Back  모든 게 내 취향 저격  I’m in love with you  내 엔딩은 너일까  Somebody Hold Me Back  네게 스며들기 전에  내 손 잡아 줄래  Before I dive into you  Oh Love be alright  모든 시간 속 내가 함께할 테니  All day 매일 난 그런 상상을 해  너와 행복하고 싶어  널 처음 볼 때부터  난 너로 가득해  너로 채우고 싶어  네 얼굴 목소리 떠올리면  설레는 이 맘 사랑일까  Somebody Hold Me Back  모든 게 내 취향 저격  I’m in love with you  내 엔딩은 너일까  Somebody Hold Me Back  네게 스며들기 전에  내 손 잡아 줄래  Before I dive into you  유난히도 그댄 아름다워요  웃고 있는 그 표정  이젠 내 맘 받아 줘  세상 가장 행복한 너로 만들게  널 사랑해  Somebody Hold Me Back  모든 게 내 취향 저격  I’m in love with you  내 엔딩은 너일까  Somebody Hold Me Back  네게 스며들기 전에  내 손 잡아 줄래  Before I dive into you,https://image.bugsm.co.kr/album/images/200/40662/4066274.jpg?version=20211021063325.0,"['Hello', '그동안', '말', '못', '했었던', '고백을', '하고', '싶어', 'Follow', '눈이', '가', '너의', '예쁜', '눈이', '내겐', 'So', 'Beautiful', 'love', 'oh', '널', '처음', '볼', '때부터', '난', '너로', '가득해', '너로', '채우고', '싶어', '네', '얼굴', '목소리', '떠올리면', '설레는', '이', '맘', '사랑일까', 'Somebody', 'Hold', 'Me', 'Back', '모든', '게', '내', '취향', '저격', 'I’m', 'in', 'love', 'with', 'you', '내', '엔딩은', '너일까', 'Somebody', 'Hold', 'Me', 'Back', '네게', '스며들기', '전에', '내', '손', '잡아', '줄래', 'Before', 'I', 'dive', 'into', 'you', 'Oh', 'Love', 'be', 'alright', '모든', '시간', '속', '내가', '함께할', '테니', 'All', 'day', '매일', '난', '그런', '상상을', '해', '너와', '행복하고', '싶어', '널', '처음', '볼', '때부터', '난', '너로', '가득해', '너로', '채우고', '싶어', '네', '얼굴', '목소리', '떠올리면', '설레는', '이', '맘', '사랑일까', 'Somebody', 'Hold', 'Me', 'Back', '모든', '게', '내', '취향', '저격', 'I’m', 'in', 'love', 'with', 'you', '내', '엔딩은', '너일까', 'Somebody', 'Hold', 'Me', 'Back', '네게', '스며들기', '전에', '내', '손', '잡아', '줄래', 'Before', 'I', 'dive', 'into', 'you', '유난히도', '그댄', '아름다워요', '웃고', '있는', '그', '표정', '이젠', '내', '맘', '받아', '줘', '세상', '가장', '행복한', '너로', '만들게', '널', '사랑해', 'Somebody', 'Hold', 'Me', 'Back', '모든', '게', '내', '취향', '저격', 'I’m', 'in', 'love', 'with', 'you', '내', '엔딩은', '너일까', 'Somebody', 'Hold', 'Me', 'Back', '네게', '스며들기', '전에', '내', '손', '잡아', '줄래', 'Before', 'I', 'dive', 'into', 'you']"
6102820,둘이,최유리,둘이,[216],둘이 마주 보자 똑똑히 눈이 빨개지게  눈을 감으며 널 놓치지 않게  둘이 마주 보자 똑똑히 손을 마주 잡고  우린 나아질 거야 내 얘길 해줄 게    사실 나는 겁이 나  이렇게나 행복할 땐  내일을 무서워해 도망치려고만 해  넌 내가 어때    잡아줄래 내가 무서워 울 때  행복에 겁이 나서 그러니 날 잡아줄래  네가 그럴 때 조금 덜 도망갈 게  이기적이란 걸 알지만 계속해 널 사랑해도 돼    둘이 마주 보자 똑똑히 눈이 빨개지게  눈을 감아도 네가 보일 때쯤  그리 마주 보자 똑똑히 손을 마주 잡고  우린 나아질 거야 내 얘길 해줄 게    사실 나는 겁이 나  이렇게나 행복할 땐  내일을 무서워해 도망치려고만 해  넌 내가 어때    잡아줄래 내가 무서워 울 때  행복에 겁이 나서 그러니 날 잡아줄래  네가 그럴 때 조금 덜 도망갈 게  이기적이란 걸 알지만 계속해 널 사랑해    받아줄래 우리가 둘이 될 때  어떤 말이라도 괜찮은 그런 마음일 때  그래 그럴 때 나를 꼭 안아줄래  작고 작은 나의 바람이야  계속해 널 사랑해도 돼,https://image.bugsm.co.kr/album/images/200/40403/4040300.jpg?version=20210414230335.0,"['둘이', '마주', '보자', '똑똑히', '눈이', '빨개지게', '눈을', '감으며', '널', '놓치지', '않게', '둘이', '마주', '보자', '똑똑히', '손을', '마주', '잡고', '우린', '나아질', '거야', '내', '얘길', '해줄', '게', '사실', '나는', '겁이', '나', '이렇게나', '행복할', '땐', '내일을', '무서워해', '도망치려고만', '해', '넌', '내가', '어때', '잡아줄래', '내가', '무서워', '울', '때', '행복에', '겁이', '나서', '그러니', '날', '잡아줄래', '네가', '그럴', '때', '조금', '덜', '도망갈', '게', '이기적이란', '걸', '알지만', '계속해', '널', '사랑해도', '돼', '둘이', '마주', '보자', '똑똑히', '눈이', '빨개지게', '눈을', '감아도', '네가', '보일', '때쯤', '그리', '마주', '보자', '똑똑히', '손을', '마주', '잡고', '우린', '나아질', '거야', '내', '얘길', '해줄', '게', '사실', '나는', '겁이', '나', '이렇게나', '행복할', '땐', '내일을', '무서워해', '도망치려고만', '해', '넌', '내가', '어때', '잡아줄래', '내가', '무서워', '울', '때', '행복에', '겁이', '나서', '그러니', '날', '잡아줄래', '네가', '그럴', '때', '조금', '덜', '도망갈', '게', '이기적이란', '걸', '알지만', '계속해', '널', '사랑해', '받아줄래', '우리가', '둘이', '될', '때', '어떤', '말이라도', '괜찮은', '그런', '마음일', '때', '그래', '그럴', '때', '나를', '꼭', '안아줄래', '작고', '작은', '나의', '바람이야', '계속해', '널', '사랑해도', '돼']"
6110507,Welcome (feat. Daowl),공기남,오선지 #5,[54],Please 내게도 사랑이 찾아왔으면 해  수없이 너를 생각해 늘 그려 보곤 했어  외롭던 밤은 다 지나갔을까  별을 담아 내게 와줄래  어서 와 내 맘 받아줘 이미 준비하고 있어  아무 생각 말고 다가와도 돼  어서 와 내 맘 받아줘 이미 준비하고 있어  아무 생각 말고 들어와도 돼  You 생각 말고 들어와도 돼  You 생각 말고 다가와도 돼  아무런 말도 없이 너는 내게 왔고  어느 새부터 나는 네게 빠져들어  나만큼 너를 좋아하는가 봐  아무런 말도 없이 네게 빠졌나 봐  외롭던 밤은 다 지나갔을까  별을 담아 내게 와줄래  어서 와 내 맘 받아줘 이미 준비하고 있어  아무 생각 말고 다가와도 돼  어서 와 내 맘 받아줘 이미 준비하고 있어  아무 생각 말고 들어와도 돼  You 생각 말고 들어와도 돼  You 생각 말고 다가와도 돼  You 생각 말고 들어와도 돼  You 생각 말고 다가와도 돼  Please 내게도 사랑이 찾아 왔으면 해,https://image.bugsm.co.kr/album/images/200/40452/4045298.jpg?version=20210520172130.0,"['Please', '내게도', '사랑이', '찾아왔으면', '해', '수없이', '너를', '생각해', '늘', '그려', '보곤', '했어', '외롭던', '밤은', '다', '지나갔을까', '별을', '담아', '내게', '와줄래', '어서', '와', '내', '맘', '받아줘', '이미', '준비하고', '있어', '아무', '생각', '말고', '다가와도', '돼', '어서', '와', '내', '맘', '받아줘', '이미', '준비하고', '있어', '아무', '생각', '말고', '들어와도', '돼', 'You', '생각', '말고', '들어와도', '돼', 'You', '생각', '말고', '다가와도', '돼', '아무런', '말도', '없이', '너는', '내게', '왔고', '어느', '새부터', '나는', '네게', '빠져들어', '나만큼', '너를', '좋아하는가', '봐', '아무런', '말도', '없이', '네게', '빠졌나', '봐', '외롭던', '밤은', '다', '지나갔을까', '별을', '담아', '내게', '와줄래', '어서', '와', '내', '맘', '받아줘', '이미', '준비하고', '있어', '아무', '생각', '말고', '다가와도', '돼', '어서', '와', '내', '맘', '받아줘', '이미', '준비하고', '있어', '아무', '생각', '말고', '들어와도', '돼', 'You', '생각', '말고', '들어와도', '돼', 'You', '생각', '말고', '다가와도', '돼', 'You', '생각', '말고', '들어와도', '돼', 'You', '생각', '말고', '다가와도', '돼', 'Please', '내게도', '사랑이', '찾아', '왔으면', '해']"
6133672,"널 좋아, 좋아해",타린(Tarin),사랑 고백 연습 노트,[2],널 좋아 좋아해 이런 내 모습이  왠지 어색하지 않다는 걸  Woo yeah I love you  That's why I love you  참 좋다 네가 있어줘서  너와 함께 걷는 길  언제부터인지 모르게  발맞춰 걷는 서로를 보는 게  어쩌면 이렇게 자연스러운지  널 좋아 좋아해 이런 내 모습이  왠지 어색하지 않다는 걸  Woo yeah I love you  That's why I love you  참 좋다 네가 있어줘서  뜬금없이 널 보면  언제부터 나도 모르게  잠시 멍을 때리다가  너와 눈 맞춘 순간  어깨에 기대어볼래  널 좋아 좋아해 이런 내 모습이  왠지 어색하지 않다는 걸  Woo yeah I love you  That's why I love you  참 좋다 네가 있어줘서  오늘 하루는 어땠는지  포근하게 감싸주는  너의 목소리 들으면서  힘들었던 모든 것이 없던 일 같아  널 좋아 좋아해 이런 내 모습이  왠지 어색하지 않다는 걸  Woo yeah I love you  That's why I love you  참 좋다 네가 있어줘서,https://image.bugsm.co.kr/album/images/200/40668/4066805.jpg?version=20211102063153.0,"['널', '좋아', '좋아해', '이런', '내', '모습이', '왠지', '어색하지', '않다는', '걸', 'Woo', 'yeah', 'I', 'love', 'you', ""That's"", 'why', 'I', 'love', 'you', '참', '좋다', '네가', '있어줘서', '너와', '함께', '걷는', '길', '언제부터인지', '모르게', '발맞춰', '걷는', '서로를', '보는', '게', '어쩌면', '이렇게', '자연스러운지', '널', '좋아', '좋아해', '이런', '내', '모습이', '왠지', '어색하지', '않다는', '걸', 'Woo', 'yeah', 'I', 'love', 'you', ""That's"", 'why', 'I', 'love', 'you', '참', '좋다', '네가', '있어줘서', '뜬금없이', '널', '보면', '언제부터', '나도', '모르게', '잠시', '멍을', '때리다가', '너와', '눈', '맞춘', '순간', '어깨에', '기대어볼래', '널', '좋아', '좋아해', '이런', '내', '모습이', '왠지', '어색하지', '않다는', '걸', 'Woo', 'yeah', 'I', 'love', 'you', ""That's"", 'why', 'I', 'love', 'you', '참', '좋다', '네가', '있어줘서', '오늘', '하루는', '어땠는지', '포근하게', '감싸주는', '너의', '목소리', '들으면서', '힘들었던', '모든', '것이', '없던', '일', '같아', '널', '좋아', '좋아해', '이런', '내', '모습이', '왠지', '어색하지', '않다는', '걸', 'Woo', 'yeah', 'I', 'love', 'you', ""That's"", 'why', 'I', 'love', 'you', '참', '좋다', '네가', '있어줘서']"
32356515,우리의 이야기,멜로망스(MeloMance),유미의 세포들 OST Part 8,[961],홀로 집에 돌아오던 나날들은  지친 맘을 안아주는 날이 됐고  외로움 가득 차 있던 텅 빈 시간은  우리 추억이 채웠죠  요즘 좋은 일 있냐고 내 표정이 밝다고  사람들이 그랬죠  바뀐 건 내가 사랑하는 사람에게  사랑받고 있다는 그 사실 하나인걸  특별할 것 없는 이야기로  하루 종일 너무 즐겁죠  누군가 내게 소중한 사람이  되는 건 내가 보낸 시간을  사랑하게 만들죠  애정 담아 건넨 나의 문장들은  그대 일어날 수 있게 도와주고  유난히 그대가 힘든 것 같은 날엔  기댈 곳 돼주고 싶죠  사랑을 하고 있단 게 사랑을 나눈단 게  어떤 말 인지 이제 알겠죠  내가 사랑하는 사람에게  사랑받고 있다는 그 사실 하나뿐인데  특별할 것 없는 이야기로  하루 종일 너무 즐겁죠  누군가 내게 소중한 사람이  되는 건 내가 보낸 시간을  사랑하게 만들죠  혼자만의 착각일까 봐  상처 입을까 두려워지지만  나로 살아있는 것 같죠  내 손 맞잡아줬을 뿐인데  모든 게 이해받고 있죠  누군가 내게 사랑이 되는 건  특별할 것 없는 곳까지도 사랑하게 만들죠,https://image.bugsm.co.kr/album/images/200/204261/20426191.jpg?version=20211016003108.0,"['홀로', '집에', '돌아오던', '나날들은', '지친', '맘을', '안아주는', '날이', '됐고', '외로움', '가득', '차', '있던', '텅', '빈', '시간은', '우리', '추억이', '채웠죠', '요즘', '좋은', '일', '있냐고', '내', '표정이', '밝다고', '사람들이', '그랬죠', '바뀐', '건', '내가', '사랑하는', '사람에게', '사랑받고', '있다는', '그', '사실', '하나인걸', '특별할', '것', '없는', '이야기로', '하루', '종일', '너무', '즐겁죠', '누군가', '내게', '소중한', '사람이', '되는', '건', '내가', '보낸', '시간을', '사랑하게', '만들죠', '애정', '담아', '건넨', '나의', '문장들은', '그대', '일어날', '수', '있게', '도와주고', '유난히', '그대가', '힘든', '것', '같은', '날엔', '기댈', '곳', '돼주고', '싶죠', '사랑을', '하고', '있단', '게', '사랑을', '나눈단', '게', '어떤', '말', '인지', '이제', '알겠죠', '내가', '사랑하는', '사람에게', '사랑받고', '있다는', '그', '사실', '하나뿐인데', '특별할', '것', '없는', '이야기로', '하루', '종일', '너무', '즐겁죠', '누군가', '내게', '소중한', '사람이', '되는', '건', '내가', '보낸', '시간을', '사랑하게', '만들죠', '혼자만의', '착각일까', '봐', '상처', '입을까', '두려워지지만', '나로', '살아있는', '것', '같죠', '내', '손', '맞잡아줬을', '뿐인데', '모든', '게', '이해받고', '있죠', '누군가', '내게', '사랑이', '되는', '건', '특별할', '것', '없는', '곳까지도', '사랑하게', '만들죠']"
