Topic,word,per
3,기지,133.7
3,무릎,132.9
3,불편,132.9
3,아들,132.4
3,서도,131.1
3,상처,130.7
3,나로,130.5
3,인정,130.4
3,그것,130.1
3,익숙,130.0
3,얼마,130.0
3,긴장,129.6
3,로만,129.1
3,얘길,129.0
3,하진,128.8
3,노력,128.0
3,지금 지금,127.5
3,색깔,127.4
3,타고,126.9
3,자유,126.8
3,빌어,126.7
3,내지,126.4
3,마지막,126.3
3,의심,125.9
3,머리 발끝,125.9
3,관계,125.4
3,치면,125.4
3,상황,125.2
3,아지,125.1
3,오늘밤,124.8
3,확인,123.6
3,확신,123.1
3,차라리,122.7
3,지지,122.1
3,당하,121.4
3,조차,120.5
3,금방,120.4
3,화가,120.4
3,어진,120.1
3,이불,119.4
3,단어,119.4
3,더니,118.9
3,자주,118.6
3,키스,118.6
3,드라마,118.4
3,포기,117.8
3,여기저기,117.0
3,마음대로,116.7
3,스물,116.4
3,나니,116.3
3,정답,116.1
3,제대로,115.5
3,행복,115.4
3,도시,115.1
3,핸드폰,114.8
3,아내,114.4
3,라보,113.2
3,그거,112.5
3,화장,111.6
3,어어,111.4
3,냄새,111.4
3,나기,110.7
3,거짓,110.7
3,시계,109.9
3,눈앞,109.8
3,걸음,109.8
3,반대,109.3
3,누굴,108.8
3,신발,108.5
3,라지,108.4
3,지구,108.2
3,이기,108.0
3,저리,107.5
3,피하,107.4
3,도록,107.1
3,건가,106.4
3,나라,105.6
3,자꾸 생각,105.3
3,더러,104.7
3,연기,103.7
3,는가,103.3
3,담배,103.0
3,속도,102.6
3,라서,101.9
3,마디,100.8
3,일지,100.2
3,잠시,99.5
3,사라,99.3
3,세계,99.3
3,취하,99.3
3,핑계,98.3
3,치기,97.9
3,연하,97.5
3,웃기,95.5
3,진실,94.7
3,새벽,94.7
3,여행,94.3
3,궁금,93.8
3,우릴,93.6
3,높이,93.5
3,마냥,93.2
3,맘껏,92.9
3,갈수록,92.6
3,해하,92.1
3,부담,91.8
3,간지,91.6
3,가라,91.5
3,어젯밤,90.9
3,농담,90.7
3,만난,89.8
3,안해,89.7
3,우리 지금,89.2
3,일상,89.0
3,야만,88.1
3,그림,88.0
3,대한,87.8
3,기고,87.3
3,마저,87.3
3,바로 지금,86.7
3,깜짝,86.5
3,지기,86.4
3,어찌,85.4
3,지금 우리,85.2
3,런가,85.0
3,동안,84.4
3,리기,84.1
3,여주,84.1
3,서면,84.0
3,이상은,83.7
3,손가락,83.2
3,한강,83.2
3,연한,83.0
3,공기,82.5
3,예감,82.4
3,대하,81.8
3,맘속,81.4
3,인사,80.7
3,종이,80.7
3,가슴,78.8
3,전화기,78.6
3,기적,77.9
3,둘이서,77.5
3,커피,76.9
3,지면,76.9
3,단둘,76.7
3,까운,76.6
3,별거,75.8
3,인걸,75.7
3,도착,75.3
3,억지로,75.2
3,동네,74.5
3,무언가,74.2
3,아무 생각,74.1
3,평소,74.1
3,참고,73.8
3,이처럼,73.7
3,나인,72.9
3,지금 이대,72.3
3,가게,72.2
3,연습,72.0
3,내기,71.0
3,머릴,70.3
3,가나,70.2
3,그린,69.7
3,바라지,69.7
3,기하,69.7
3,며칠,68.4
3,유일,68.1
3,만날,68.1
3,공간,67.7
3,화려,66.9
3,구석,66.3
3,고마,66.2
3,자라,65.9
3,하라,65.8
3,정리,65.3
3,약속,65.1
3,두드,65.0
3,어간,64.4
3,과거,64.4
3,간다,64.3
3,우주,64.3
3,아직까지,63.8
3,버릇,63.8
3,오기,63.4
3,청춘,63.3
3,그때,62.5
3,한지,61.7
3,어딘가,61.5
3,지금 순간,61.1
3,온종일,60.4
3,근대,60.0
3,안고,59.8
3,고장,59.8
3,감사,59.7
3,사랑,59.7
3,스레,59.1
3,모자라,58.7
3,사소,58.7
3,거란,58.4
3,먼지,57.3
3,깜빡,57.3
3,여서,57.1
3,서두,57.0
3,두려움,56.9
3,여운,56.7
3,오랜만,56.6
3,외로,56.4
3,얼음,55.6
3,깊이,54.5
3,전해,54.4
3,무거,54.3
3,근거,54.2
3,올해,53.9
3,더욱,53.2
3,취한,52.6
3,이루,51.3
3,운명,51.0
3,손짓,50.8
3,주기,50.7
3,오히려,50.7
3,하단,50.6
3,남아,50.6
3,잡지,50.3
3,하늘,49.9
3,거려,49.8
3,자존심,49.1
3,헤어,48.7
3,주문,48.7
3,하하,48.7
3,한숨,48.7
3,야야,47.9
3,하필,47.4
3,이도,47.2
3,주저,47.2
3,발걸음,46.8
3,온통,46.8
3,주머니,46.6
3,오랫동안,46.0
3,린다,45.8
3,가오,45.7
3,우지,45.6
3,사람인,45.6
3,한참,45.1
3,무얼,44.3
3,고통,44.2
3,감기,43.9
3,고도,43.5
3,회하,43.5
3,근거리,43.2
3,변명,43.1
3,내야,43.0
3,옛날,42.6
3,하나로,42.2
3,전하,42.0
3,때로는,41.6
3,온몸,41.5
3,낯선,41.4
3,라며,41.4
3,한순간,41.2
3,허락,41.2
3,주치,41.2
3,순수,40.3
3,게로,40.1
3,제자리,40.1
3,일도,40.0
3,가장,39.8
3,다행,39.6
3,소녀,39.2
3,무도,39.0
3,감고,38.9
3,이야기,38.6
3,환상,38.3
3,여야,38.2
3,헤엄,38.2
3,부탁,38.1
3,장면,37.7
3,오늘이,37.6
3,리도,36.6
3,희망,36.3
3,가운,36.1
3,겨우,36.1
3,영혼,36.0
3,활짝,35.7
3,영원,35.7
3,레게,35.5
3,생각 생각,34.9
3,천사,34.9
3,무너,34.8
3,가시,34.8
3,저녁,34.6
3,자유로,34.4
3,하루하루,33.9
3,소식,33.8
3,아무 걱정,33.7
3,다만,33.6
3,손끝,33.3
3,무심,33.1
3,카페,33.1
3,조명,32.9
3,사람과,32.8
3,파도,32.6
3,편안,32.4
3,자꾸 자꾸,31.7
3,우연,31.6
3,리다,31.0
3,구나,30.2
3,번만,29.7
3,온도,29.6
3,방안,29.6
3,소용,29.5
3,선물,29.4
3,이제야,29.1
3,맴도,28.4
3,편이,28.0
3,모자,27.6
3,선명,27.3
3,조금 다가,27.1
3,그림자,26.7
3,돌이,26.2
3,가요,26.2
3,지네,26.1
3,습관,26.0
3,내게로,25.9
3,바다,25.7
3,믿음,25.6
3,미련,25.2
3,오늘 내일,24.8
3,아무 아무,24.7
3,반짝,24.7
3,안부,24.3
3,창문,24.3
3,발자국,23.8
3,외로움,23.8
3,마법,23.6
3,햇빛,23.5
3,바람,23.4
3,달래,23.4
3,라만,23.3
3,다가 다가,22.9
3,어떡,22.9
3,별일,22.6
3,그동안,22.3
3,몸짓,22.1
3,홀로,21.7
3,우울,20.9
3,멜로디,20.7
3,설레임,20.6
3,꿈속,20.5
3,어안,20.3
3,거릴,20.2
3,지난,19.9
3,침묵,19.3
3,구름,18.7
3,오른,18.5
3,었어,18.4
3,조각,18.3
3,치도,18.2
3,아오지,18.1
3,혼자 혼자,17.7
3,다른 사람,17.7
3,어깨 기대,17.6
3,아직 아직,17.5
3,인연,17.3
3,다정,17.2
3,다린,17.1
3,소원,17.0
3,주네,16.9
3,달이,16.7
3,외면,16.6
3,보아,16.5
3,투명,16.3
3,눈동자,16.0
3,만남,15.8
3,마음속,15.8
3,그늘,15.7
3,축복,15.6
3,생각 오늘,15.4
3,첫사랑,15.1
3,안녕,14.9
3,차오,14.8
3,간절,14.8
3,음으로,14.5
3,건너,14.4
3,다짐,14.4
3,사람 모두,13.4
3,그땐,13.2
3,눈물,13.1
3,뒤척,12.9
3,부시,12.8
3,여가,12.7
3,두운,12.3
3,서서,12.3
3,밤새 도록,12.0
3,끝내,12.0
3,파서,12.0
3,기억,12.0
3,향기,11.9
3,일인,11.7
3,갈라,11.7
3,아무 의미,11.7
3,용서,11.5
3,기다림,11.5
3,어둠,11.3
3,오후,11.3
3,뒷모습,10.9
3,힘껏,10.8
3,시리,10.8
3,보석,9.8
3,숨소리,9.5
3,라라라라,9.5
3,유난,9.4
3,따라서,9.4
3,고요한,9.2
3,행운,9.0
3,미안 미안,9.0
3,멍하니,8.8
3,부서,8.8
3,었다,8.6
3,귓가,8.6
3,아쉬움,8.2
3,너머,8.1
3,시절,8.0
3,불빛,7.8
3,모습 그대로,7.8
3,오늘 우리,7.5
3,편지,7.5
3,사랑 노래,7.3
3,이토,6.8
3,창밖,6.5
3,레이,6.3
3,무지개,6.1
3,한단,6.0
3,봄날,5.8
3,벚꽃,5.7
3,버스,5.7
3,노래 노래,5.5
3,시원,5.4
3,원망,5.1
3,결혼,4.9
3,오래전,4.7
3,채운,4.6
3,아름,4.4
3,여름,4.4
3,라라,4.2
3,조그만,4.2
3,나무,4.1
3,오늘 하루,3.9
3,조금 조금,3.8
3,변치,3.8
3,어제 오늘,3.6
3,고요,3.5
3,밤하늘,3.5
3,빈자리,3.5
3,지우,3.4
3,서성,2.9
3,희미,2.8
3,사랑 지금,2.8
3,겨울,2.7
3,시간 지나,2.7
3,가로등,2.3
3,낙엽,2.2
3,안개,2.2
3,흔적,2.1
3,방울,2.0
3,사람 사람,2.0
3,아래,2.0
3,부신,1.9
3,세상 사람,1.9
3,생각 우리,1.8
3,파란,1.5
3,맑은,1.5
3,날개,1.3
3,마음 마음,1.3
3,문득,1.3
3,우산,1.3
3,차마,1.1
3,모래,1.0
3,불어,1.0
3,가을,1.0
3,어요,1.0
3,피어,1.0
3,온기,0.9
3,태양,0.9
3,세월,0.9
3,타오,0.8
3,우리 우리,0.8
3,가끔 생각,0.8
3,아무 일도,0.7
3,창가,0.7
3,언덕,0.7
3,수만,0.7
3,하늘 위로,0.7
3,보고 보고,0.6
3,다운,0.6
3,햇살,0.6
3,손길,0.5
3,하루 지나,0.5
3,라라라,0.5
3,골목길,0.4
3,계절,0.4
3,그날,0.4
3,사랑 아직,0.3
3,입맞춤,0.3
3,시간 우리,0.3
3,어머,0.3
3,풍경,0.3
3,마음 모두,0.3
3,추억,0.3
3,슬픔,0.3
3,부디,0.3
3,우리 시간,0.2
3,지난날,0.2
3,속삭임,0.2
3,아픔,0.2
3,물든,0.2
3,별빛,0.2
3,간직,0.2
3,웠던,0.2
3,이별,0.2
3,찬란,0.2
3,장미,0.2
3,더라면,0.2
3,오늘 오늘,0.2
3,기쁨,0.2
3,오늘 사랑,0.2
3,우리 서로,0.2
3,사라 지지,0.2
3,훗날,0.2
3,시간 시간,0.2
3,지금 사랑,0.2
3,우리 처음,0.2
3,보고 어서,0.2
3,루루,0.2
3,세상 우리,0.2
3,초콜릿,0.2
3,사뿐,0.2
3,사랑 시작,0.2
3,사랑 한단,0.2
3,걸음 걸음,0.2
3,숨결,0.2
3,순간 순간,0.2
3,마음 사랑,0.2
3,지나 가면,0.2
3,사랑 오늘,0.2
3,한번 한번,0.2
3,만큼 사랑,0.2
3,아름 웠던,0.2
3,별처럼,0.2
3,사랑 하니,0.2
3,봄바람,0.2
3,당신,0.2
3,세상 사랑,0.2
3,생각 사랑,0.2
3,살랑,0.2
3,노을,0.2
3,처음 만난,0.2
3,서로 사랑,0.2
3,기억 우리,0.2
3,사랑 마음,0.2
3,꽃잎,0.2
3,달빛,0.2
3,사랑 시간,0.2
3,세상 아름,0.2
3,여요,0.2
3,빗물,0.2
3,사랑 아무,0.2
3,시원 바람,0.2
3,그리움,0.2
3,여름밤,0.2
3,가슴속,0.2
3,사랑 이란,0.2
3,하나요,0.2
3,아름 다운,0.2
3,사랑 모두,0.2
3,언제 사랑,0.2
3,우리 사랑,0.2
3,꽃처럼,0.2
3,사랑 만큼,0.2
3,사랑 우리,0.2
3,아직 사랑,0.2
3,우리 추억,0.2
3,지나 시간,0.2
3,하늘 아래,0.2
3,사랑 사랑,0.2
3,그때 그때,0.2
3,사랑 언제,0.2
3,사랑 사람,0.2
3,그때 우리,0.2
3,영원 사랑,0.2
3,하루 하루,0.2
3,크리스마스,0.2
3,가슴 사랑,0.2
3,사랑 세상,0.2
3,바보 사랑,0.2
3,기억 기억,0.2
3,바람 불어,0.2
3,다른 사랑,0.2
3,사랑 행복,0.2
3,행복 사랑,0.2
3,우리 헤어,0.2
3,그대만,0.2
3,사람 사랑,0.2
3,우리 이별,0.2
3,그대,0.2
3,기억 사랑,0.2
3,푸른,0.2
3,그대 오늘,0.2
3,우리 기억,0.2
3,사랑 기억,0.2
3,그대 모습,0.2
3,눈물 사랑,0.2
3,혼자 사랑,0.2
3,반말,0.2
3,생각 그대,0.2
3,안녕 안녕,0.2
3,그대 생각,0.2
3,그대 얼굴,0.2
3,사랑 이별,0.2
3,사랑 사랑 사랑,0.2
3,그대 마음,0.2
3,그대 우리,0.2
3,행복 행복,0.2
3,사람 그대,0.2
3,사랑 영원,0.2
3,그대 미소,0.2
3,오늘 그대,0.2
3,언제 그대,0.2
3,그대 어요,0.2
3,마음 그대,0.2
3,어요 사랑,0.2
3,아름 답던,0.2
3,답던,0.2
3,그대 세상,0.2
3,그대 사람,0.2
3,어요 그대,0.2
3,그대 그대,0.2
3,사랑 눈물,0.2
3,눈물 그대,0.2
3,사랑 그대,0.2
3,사랑 어요,0.2
3,그대 기억,0.2
3,사랑 사랑 사랑 사랑,0.2
3,사랑 사랑 사랑 사랑 사랑,0.2
3,그대 사랑,0.2
3,그대 영원,0.2
3,그대 그대 그대,0.2
3,반말 반말,0.2
3,반말 반말 반말,0.2
3,반말 반말 반말 반말,0.2
3,반말 반말 반말 반말 반말,0.2
4,우리,7037.6
4,시간,5321.1
4,오늘,5081.7
4,생각,4647.4
4,하루,4067.9
4,기억,3852.8
4,마음,3803.1
4,아무,3772.1
4,지나,3323.1
4,그때,2282.1
4,혼자,2207.4
4,조금,2023.6
4,아직,1978.3
4,보고,1795.9
4,내일,1776.8
4,모습,1580.0
4,추억,1468.1
4,서로,1304.2
4,사라,1283.1
4,거리,1256.7
4,가끔,1108.1
4,여전,1072.6
4,남아,1038.9
4,지금,1035.2
4,다가,1024.7
4,매일,1004.8
4,모두,997.4
4,어제,960.8
4,언제,909.4
4,그날,905.8
4,어도,850.0
4,순간,841.1
4,자리,831.8
4,아침,809.4
4,노래,800.3
4,눈물,795.1
4,마주,737.8
4,아가,737.5
4,가득,736.4
4,겨울,722.4
4,잠시,708.8
4,어가,704.4
4,종일,688.2
4,얘기,665.3
4,익숙,663.4
4,사이,647.1
4,바람,636.7
4,지지,633.2
4,계절,631.2
4,그대로,630.5
4,기대,625.2
4,라보,620.4
4,얼굴,615.7
4,하루 종일,610.8
4,걸음,606.4
4,어디,594.6
4,다리,585.4
4,혹시,578.3
4,처음,576.3
4,행복,569.8
4,새벽,561.7
4,의미,560.8
4,아주,560.4
4,잡고,550.9
4,지고,550.8
4,자꾸,521.9
4,홀로,519.6
4,오늘 하루,517.0
4,시간 지나,513.3
4,어서,507.9
4,안녕,504.0
4,사람,502.1
4,다른,494.0
4,목소리,493.0
4,걱정,491.2
4,어진,490.8
4,한참,478.2
4,소리,460.8
4,문득,453.4
4,지난,448.3
4,마지막,442.2
4,우리 우리,441.6
4,크리스마스,440.0
4,지도,432.1
4,면서,432.0
4,해지,431.8
4,항상,421.4
4,점점,412.3
4,웃음,407.7
4,흔적,405.8
4,만큼,404.3
4,보이,397.1
4,선명,394.2
4,누군가,392.8
4,듯이,391.7
4,이면,389.9
4,한숨,386.2
4,이야기,384.3
4,가운,382.2
4,밤새,379.3
4,위로,372.7
4,표정,365.1
4,계속,360.1
4,아보,358.5
4,수가,355.1
4,후회,354.4
4,마다,354.0
4,오지,352.2
4,미소,352.0
4,가지,351.7
4,고서,342.5
4,어색,338.8
4,가도,338.2
4,멀리,336.2
4,이름,333.7
4,오래,333.1
4,약속,325.3
4,오늘이,324.6
4,사실,323.5
4,그땐,322.9
4,우리 시간,322.8
4,각하,322.8
4,시작,318.6
4,가면,316.2
4,오늘 오늘,314.9
4,그리움,313.9
4,감정,308.2
4,인사,306.7
4,멍하니,305.4
4,지우,305.3
4,사진,305.2
4,기분,304.8
4,지네,303.5
4,마저,302.5
4,벌써,301.7
4,내겐,299.8
4,외로,298.0
4,기만,293.7
4,향기,290.0
4,오늘 내일,288.5
4,아무 생각,284.2
4,만날,282.7
4,이대,280.7
4,감고,279.3
4,희미,275.8
4,일도,268.8
4,보이지,267.2
4,생각 생각,267.1
4,유난,267.1
4,커피,266.0
4,구나,264.4
4,우울,262.8
4,시절,261.8
4,아름,261.1
4,아지,259.7
4,기도,258.8
4,안고,257.5
4,이유,253.4
4,마음 마음,252.9
4,오랜만,250.9
4,하늘,249.7
4,이상,248.4
4,도록,246.5
4,반복,246.2
4,발걸음,245.4
4,하루하루,241.6
4,조차,239.9
4,서서,237.1
4,영화,231.9
4,얼마나,231.4
4,만난,228.9
4,공기,228.7
4,꿈속,228.0
4,마치,227.5
4,어딘가,225.5
4,우산,225.3
4,우리 추억,225.1
4,아마,224.1
4,우릴,218.5
4,지면,215.5
4,가슴,215.2
4,하루 지나,215.2
4,세상,214.1
4,동안,213.4
4,간다,210.6
4,전화,210.4
4,어제 오늘,209.8
4,는걸,209.7
4,무슨,208.4
4,가끔 생각,206.7
4,외로워,204.1
4,지기,202.5
4,자꾸만,201.2
4,웠던,200.3
4,하루 하루,200.1
4,습관,199.4
4,어쩌면,198.3
4,그때 우리,197.9
4,어보,197.8
4,헤어,196.7
4,시간 시간,196.6
4,바보,191.1
4,어른,191.0
4,일상,190.2
4,영원,188.4
4,아무 아무,187.8
4,지나 시간,187.7
4,온기,186.8
4,인지,186.2
4,불안,184.6
4,전부,184.5
4,저녁,183.4
4,우연,182.8
4,우리 서로,182.3
4,이나,181.8
4,조각,181.6
4,한잔,181.3
4,우리 기억,181.2
4,려고,179.4
4,시간 우리,179.2
4,날씨,178.5
4,공간,178.4
4,아무 일도,177.6
4,조금 조금,176.1
4,온통,175.0
4,달이,174.2
4,몰래,173.1
4,미련,172.7
4,버스,172.4
4,외로움,169.0
4,전하,168.2
4,한번,167.6
4,아픔,166.8
4,자고,164.7
4,뒷모습,163.8
4,그게,163.3
4,고개,161.5
4,두운,161.1
4,창문,160.4
4,이불,159.5
4,수도,159.0
4,보고 보고,156.7
4,기억 기억,156.6
4,햇살,156.3
4,고마,155.0
4,아무 의미,154.8
4,물어,154.4
4,고민,154.0
4,리지,153.8
4,서성,153.3
4,마음속,153.2
4,시계,153.1
4,보지,152.8
4,우리 사이,152.2
4,루루,152.1
4,달라,151.4
4,먼지,151.3
4,라서,150.5
4,린다,150.4
4,미안,149.8
4,요즘,147.7
4,머리,147.0
4,어깨,146.1
4,아름 웠던,145.9
4,답던,144.9
4,어둠,144.5
4,아름 답던,144.0
4,가기,142.7
4,빗물,141.9
4,간직,141.5
4,예전,141.2
4,거릴,140.8
4,지난날,139.3
4,기억 우리,139.3
4,끝내,138.4
4,수록,137.2
4,상처,136.9
4,필요,136.5
4,골목길,134.7
4,자꾸 생각,133.9
4,대답,133.6
4,뒤척,132.5
4,방안,132.5
4,잠깐,132.2
4,그때 그때,132.2
4,지나 가면,131.7
4,우리 처음,131.3
4,눈빛,131.2
4,창밖,131.1
4,돌이,130.8
4,길이,129.9
4,달래,129.5
4,맘속,128.4
4,거울,128.4
4,혼자 혼자,127.8
4,거짓말,127.0
4,어안,126.8
4,편안,125.9
4,오늘 우리,125.0
4,겨우,124.9
4,전해,124.4
4,침대,123.0
4,해주,122.6
4,아하,122.1
4,그림자,120.9
4,자라,120.3
4,가야,119.7
4,선물,119.3
4,아무 걱정,117.9
4,이별,117.5
4,걸음 걸음,117.2
4,동네,117.2
4,스레,116.4
4,아직까지,116.2
4,대도,115.3
4,생각 오늘,113.3
4,갑자기,112.8
4,리도,112.1
4,슬픔,111.2
4,오후,111.2
4,불빛,111.1
4,특별,110.6
4,일어,110.4
4,머릿속,110.4
4,내지,110.1
4,별일,110.0
4,제자리,109.4
4,아쉬움,109.2
4,고백,109.1
4,생각 우리,108.9
4,다짐,108.4
4,기고,108.3
4,사라 지지,108.2
4,가로등,107.2
4,아버,107.1
4,말투,107.1
4,무도,105.8
4,내야,105.5
4,마냥,105.2
4,용기,104.6
4,친구,104.6
4,을지,104.3
4,카페,104.3
4,주지,103.6
4,자주,103.5
4,가을,102.9
4,너머,102.7
4,수만,102.5
4,얘길,102.1
4,온종일,101.8
4,어젯밤,101.1
4,버릇,100.3
4,낯선,100.2
4,이란,99.1
4,설레임,98.5
4,무엇,98.3
4,처음 만난,97.8
4,진심,96.1
4,그림,96.1
4,고요,95.9
4,거기,95.5
4,입술,94.5
4,사소,94.0
4,취한,93.7
4,발자국,93.1
4,며칠,92.5
4,분명,92.4
4,부서,91.6
4,빈자리,91.5
4,무거,91.2
4,잡지,91.2
4,온도,90.9
4,이제야,89.9
4,주저,89.2
4,먼저,88.9
4,상상,88.6
4,전화기,88.0
4,밤하늘,87.2
4,무심,87.1
4,무너,87.0
4,맴도,86.8
4,이루,86.8
4,연한,86.7
4,나기,85.8
4,리다,85.8
4,이상하,85.4
4,음으로,85.2
4,때론,83.9
4,노을,83.9
4,연락,83.5
4,노력,82.6
4,뭔가,82.3
4,하자,82.1
4,차라리,81.8
4,대화,81.1
4,나타,80.3
4,다린,79.3
4,래서,79.1
4,게로,78.8
4,조그만,78.7
4,기다림,77.9
4,갈수록,77.1
4,구들,76.5
4,세월,76.5
4,낙엽,76.4
4,그린,76.2
4,이지,76.1
4,시리,75.2
4,마음 모두,75.0
4,숨기,74.7
4,인걸,74.7
4,시선,74.6
4,리기,74.2
4,가오,74.1
4,보고 어서,73.4
4,만남,73.2
4,한마디,73.1
4,따라서,72.1
4,대신,71.7
4,오기,71.6
4,더라면,71.5
4,서면,71.0
4,그동안,70.7
4,아내,70.6
4,가라,70.3
4,밤새 도록,69.8
4,은지,69.5
4,다정,69.0
4,취해,68.9
4,해하,68.8
4,준비,68.5
4,매번,68.4
4,안부,68.3
4,번호,67.9
4,조심,67.6
4,거란,67.0
4,미래,66.9
4,하니,66.2
4,별거,66.1
4,아오지,65.7
4,편이,65.6
4,더라도,65.4
4,여서,65.3
4,이도,65.1
4,주말,65.1
4,자연,64.5
4,음악,64.4
4,다행,64.4
4,숨소리,64.1
4,까운,64.0
4,정리,63.9
4,봄날,63.9
4,핑계,63.7
4,손길,62.9
4,소용,62.6
4,다음,62.5
4,지루,61.9
4,치면,61.8
4,지게,61.7
4,간절,61.3
4,기적,61.1
4,잘못,60.8
4,하진,60.8
4,깜빡,60.4
4,거나,60.2
4,자신,60.0
4,서도,60.0
4,여가,59.6
4,눈앞,59.5
4,귓가,59.5
4,사랑 오늘,59.1
4,지금 우리,58.8
4,구름,58.6
4,인연,58.0
4,느낌,57.9
4,일인,57.7
4,평소,57.5
4,그것,57.5
4,솔직,57.4
4,깊이,57.2
4,이해,57.0
4,모습 그대로,56.9
4,말로,56.8
4,손끝,56.3
4,눈치,56.2
4,꽃잎,55.9
4,멜로디,55.4
4,도망,55.3
4,가장,55.3
4,주치,55.1
4,편지,54.9
4,연기,54.9
4,가까이,53.4
4,냄새,53.3
4,가게,53.2
4,더욱,53.1
4,어깨 기대,53.0
4,피곤,52.3
4,한순간,52.3
4,위해,51.9
4,부디,51.8
4,도착,51.4
4,서두,51.1
4,다만,50.9
4,때문,50.9
4,반짝,50.7
4,오늘밤,50.6
4,나로,50.6
4,두드,50.4
4,풍경,50.4
4,감기,50.3
4,번만,50.0
4,맑은,49.8
4,차오,49.7
4,우리 지금,49.4
4,외면,49.2
4,데리,48.8
4,제일,48.6
4,내기,48.4
4,가사,48.3
4,때로는,48.2
4,연하,48.2
4,금방,48.0
4,구석,47.6
4,내게로,47.2
4,대하,47.2
4,나니,46.2
4,야만,46.1
4,파서,46.0
4,지금 어디,45.8
4,여주,45.4
4,기하,45.2
4,연습,45.0
4,라만,45.0
4,문자,44.7
4,아직 아직,44.2
4,충분,43.7
4,달리,43.6
4,소식,43.4
4,움직,43.3
4,억지로,43.2
4,입맞춤,43.2
4,불어,43.2
4,어간,42.7
4,나야,42.6
4,신발,41.9
4,고도,41.9
4,라며,41.7
4,방울,41.2
4,착각,40.9
4,한지,40.8
4,취하,40.6
4,모자,40.4
4,투명,39.5
4,누가,39.4
4,사랑,39.3
4,창가,39.2
4,아이,39.2
4,아야,39.1
4,더니,39.1
4,현실,38.7
4,옛날,38.3
4,상관,38.2
4,올해,38.1
4,차마,37.8
4,대로,37.8
4,고요한,37.5
4,안개,37.3
4,오히려,37.3
4,변명,36.8
4,회하,36.6
4,핸드폰,36.5
4,평범,36.4
4,벚꽃,36.4
4,건너,36.1
4,저기,35.8
4,농담,35.8
4,보기,35.8
4,오른,35.7
4,담배,35.5
4,정도,35.4
4,이처럼,35.2
4,전혀,34.9
4,변치,34.8
4,과거,33.9
4,정신,33.6
4,머릴,33.3
4,주위,33.3
4,주머니,33.1
4,근대,32.9
4,단어,32.9
4,부담,32.8
4,연인,32.7
4,오래전,32.5
4,장면,32.5
4,햇빛,32.5
4,무얼,32.4
4,언덕,32.1
4,채운,32.0
4,보아,32.0
4,고장,31.8
4,바닥,31.5
4,훗날,31.5
4,로만,31.0
4,망설,31.0
4,달빛,30.9
4,감사,30.8
4,비밀,30.7
4,별처럼,30.6
4,조금 다가,30.4
4,가시,30.0
4,존재,29.8
4,가나,29.8
4,직하,29.3
4,나무,29.3
4,대한,29.1
4,어차피,28.9
4,피어,28.8
4,마디,28.7
4,장난,28.6
4,침묵,28.5
4,종이,28.5
4,갈라,28.3
4,부족,28.1
4,바라지,27.9
4,굳이,27.4
4,질문,27.4
4,욕심,27.3
4,우지,27.2
4,갈래,27.1
4,중요,27.0
4,설명,26.8
4,일지,26.3
4,노래 노래,26.3
4,어쩜,26.2
4,역시,26.2
4,모래,26.1
4,거려,26.0
4,물든,25.9
4,표현,25.8
4,었어,25.7
4,만약,25.4
4,이기,25.0
4,파도,24.9
4,거지,24.8
4,두려움,24.7
4,우리 헤어,24.5
4,주네,24.5
4,아들,24.4
4,바로,24.3
4,재미,24.2
4,가요,24.1
4,매일 매일,24.0
4,치기,24.0
4,누굴,23.9
4,참고,23.5
4,근거,23.3
4,니야,23.2
4,피해,23.0
4,희망,22.9
4,손가락,22.6
4,단지,22.6
4,여행,22.3
4,원래,22.2
4,타고,22.1
4,자존심,22.1
4,한강,21.8
4,오해,21.6
4,속도,21.6
4,당장,21.6
4,모자라,21.5
4,건가,21.5
4,주기,21.0
4,레게,20.9
4,크게,20.9
4,하필,20.9
4,요하,20.5
4,얼마,20.5
4,환상,19.8
4,무언가,19.6
4,별로,19.6
4,지금 이대,19.0
4,심장,18.9
4,세상 우리,18.8
4,어찌,18.5
4,주인공,18.5
4,만해,18.4
4,피하,18.3
4,포기,18.1
4,봄바람,17.7
4,찬란,17.5
4,바람 불어,17.4
4,궁금,17.4
4,실수,17.2
4,는가,17.2
4,그거,17.1
4,대해,17.0
4,조명,17.0
4,치도,16.9
4,사람과,16.9
4,도대체,16.8
4,활짝,16.6
4,파란,16.5
4,만하,16.3
4,눈동자,16.3
4,적당,16.3
4,부시,15.4
4,여름,15.3
4,몸짓,15.3
4,부러,15.3
4,절대,15.1
4,순간 순간,15.1
4,원망,15.1
4,소원,15.0
4,민하,14.3
4,나이,14.0
4,스물,14.0
4,기지,13.8
4,첫사랑,13.7
4,살짝,13.1
4,하단,12.9
4,불편,12.7
4,여운,12.6
4,숨결,12.4
4,자유로,12.3
4,라가,12.1
4,나라,12.1
4,사람인,11.9
4,간지,11.7
4,이번,11.4
4,영혼,11.4
4,시원,11.4
4,단둘,11.3
4,믿음,11.2
4,부탁,11.1
4,부신,11.0
4,가슴속,11.0
4,웃기,10.9
4,둘이서,10.8
4,이상은,10.8
4,드라마,10.7
4,별빛,10.4
4,화가,10.1
4,짜증,10.0
4,방법,10.0
4,반대,9.7
4,힘껏,9.5
4,제발,9.4
4,도시,9.3
4,안해,9.1
4,우리 사랑,8.9
4,완벽,8.8
4,화려,8.6
